season,player_id,player_name,goals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,clearances,ownGoals,dribbledPast,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,saves,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,player_slug,player_userCount,team_name,team_slug
2018,848057,Koke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,15,5,20,75,13,2,1,0,0,0,3,37.5,6,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,5,1,koke,10,Levante UD,levante-ud
2018,138573,Pablo Sarabia,12,12,28,43.75,75,31,31,13,16,1,1,0,12,0,2,5,5,0,18,100,0,7.28,30,22,16,0,41,17,13,962,246,1208,79.64,267,739,484,68,44,24.04,40,54.79,0,0,30,6,0,0,0,0,0,9,0,105,41.34,11,22.92,116,38.41,2728,48,45,36,539,33,pablo-sarabia,3139,Sevilla,sevilla
2018,10710,Sergio Ramos,6,6,3,60,31,13,12,6,19.35,5,5,0,6,0,1,0,5,0,5,100,0,7.26,41,37,85,0,17,1,1,1765,152,1917,92.07,1067,698,206,9,0,0,200,76.34,0,0,33,0,0,0,0,0,0,5,1,77,62.1,61,64.89,138,63.3,2474,35,29,2,176,28,sergio-ramos,57100,Real Madrid,real-madrid
2018,17651,Santi Cazorla,4,1,49,68.06,31,11,11,9,12.9,3,2,0,4,0,1,0,3,0,0,66.67,0,7.25,69,28,14,0,45,12,10,1362,211,1573,86.59,522,886,485,73,46,29.11,135,70.68,0,0,34,8,0,0,0,0,0,2,0,175,55.38,10,23.26,185,51.53,2651,58,22,53,463,35,santi-cazorla,1317,Villarreal,villarreal
2018,818244,Ousmane Dembélé,8,3,68,61.26,39,17,16,6,20.51,0,0,0,8,0,0,5,3,1,9,0,0,7.24,23,5,2,0,12,6,5,734,176,910,80.66,142,615,360,45,23,28.05,28,82.35,0,0,13,0,0,0,0,0,0,1,0,113,48.71,8,44.44,121,48.4,1671,22,22,44,379,29,ousmane-dembele,73366,Barcelona,barcelona
2018,770,Gerard Piqué,4,6,12,85.71,18,10,7,1,22.22,0,0,1,4,0,3,1,0,0,2,0,0,7.24,42,36,148,0,13,2,2,2184,206,2390,91.38,1431,753,185,6,0,0,149,65.07,0,0,27,3,0,0,0,0,0,6,0,73,61.34,118,73.29,191,68.21,3150,21,24,11,241,35,gerard-pique,11189,Barcelona,barcelona
2018,591750,Joan Jordán,4,1,47,74.6,58,17,27,14,6.9,0,0,0,0,4,0,0,4,0,4,0,22.22,7.21,63,32,17,0,52,4,4,1404,280,1684,83.37,482,988,495,69,66,37.29,174,71.02,0,0,32,7,0,0,0,0,0,10,0,145,47.7,52,59.77,197,50.38,2878,37,59,34,501,36,joan-jordan,829,Eibar,eibar
2018,913214,Carlos Isaac,0,0,2,100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,1,0,0,2,0,0,35,6,41,85.37,18,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,1,100,4,57.14,90,1,0,1,14,1,isaac-carlos,39,Atlético Madrid,atletico-madrid
2018,119192,Wissam Ben Yedder,18,16,46,56.79,76,38,26,12,23.68,2,2,0,17,1,2,8,8,4,30,100,0,7.2,18,11,2,0,10,13,9,558,197,755,73.91,124,438,311,45,4,14.81,17,45.95,0,0,29,4,0,0,0,0,0,4,0,87,45.31,40,29.63,127,38.84,2819,24,26,37,374,35,wissam-ben-yedder,6089,Sevilla,sevilla
2018,11869,Jesús Navas,1,0,35,77.78,32,12,16,4,3.13,0,0,0,1,0,0,0,1,1,8,0,0,7.18,28,29,52,0,8,10,5,1092,326,1418,77.01,461,674,402,43,43,22.16,94,45.85,0,0,35,7,0,0,0,0,0,8,0,93,69.4,16,27.59,109,56.77,2712,31,12,12,552,32,jesus-navas,1710,Sevilla,sevilla
2018,32048,Cristhian Stuani,19,8,14,48.28,77,39,28,10,24.68,5,5,2,19,0,6,2,11,2,24,100,0,7.18,23,4,36,0,15,0,0,343,160,503,68.19,148,195,100,14,0,0,7,50,0,0,33,7,0,0,0,0,0,9,0,108,44.08,117,48.35,225,46.2,2731,74,89,37,278,32,cristhian-stuani,1266,Girona,girona
2018,41560,Sergio Canales,7,4,58,74.36,66,25,20,21,10.61,2,2,0,6,1,0,6,1,1,11,100,7.14,7.18,44,9,6,0,42,6,2,1533,203,1736,88.31,613,960,526,56,40,27.97,78,63.93,0,0,35,8,0,0,0,0,0,7,0,152,51.88,6,21.43,158,49.22,2658,50,28,54,465,32,sergio-canales,1625,Real Betis,real-betis
2018,84539,Koke,3,2,13,76.47,21,6,7,8,14.29,0,0,1,1,2,0,0,3,1,2,0,0,7.18,84,31,32,0,52,6,4,1673,268,1941,86.19,621,1082,560,61,30,25.42,97,58.08,0,0,21,1,0,0,0,0,0,8,1,135,51.53,15,46.88,150,51.02,2587,38,34,39,439,30,koke,3637,Atlético Madrid,atletico-madrid
2018,7635,Ivan Rakitić,3,4,19,63.33,36,11,20,5,8.33,0,0,0,3,0,0,0,3,0,3,0,0,7.17,30,51,26,0,25,3,5,2318,217,2535,91.44,958,1365,621,17,5,20.83,155,76.73,0,0,23,2,0,0,0,0,0,5,1,102,55.14,37,64.91,139,57.44,2643,53,27,23,315,34,ivan-rakitic,12375,Barcelona,barcelona
2018,827606,Rodri,3,2,19,79.17,27,7,18,2,11.11,0,0,0,2,1,1,1,1,0,1,0,0,7.16,103,41,67,0,36,2,1,1756,171,1927,91.13,830,926,350,17,0,0,116,77.33,0,0,19,1,0,0,0,0,0,5,0,164,56.75,78,67.83,242,59.9,2742,43,59,29,231,34,rodri,15306,Atlético Madrid,atletico-madrid
2018,3368,Gorka Iraizoz,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,1,1,10,0,0,0,0,113,74,187,60.43,90,23,5,0,0,0,56,44.09,31,6,9,1,3,1,1,3,0,0,0,2,100,3,75,5,83.33,558,0,0,0,75,7,gorka-iraizoz,30,Girona,girona
2018,547246,Juan Soriano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,0,1,4,0,0,0,0,51,68,119,42.86,38,13,2,0,0,0,24,26.37,9,2,2,0,3,4,4,1,0,0,1,1,100,3,100,4,100,359,1,0,0,69,4,juan-soriano,61,Sevilla,sevilla
2018,798835,Giovani Lo Celso,9,4,63,61.17,64,29,15,20,14.06,4,2,1,8,1,0,6,3,1,1,50,0,7.13,52,17,8,0,26,7,4,1181,243,1424,82.94,358,827,458,30,4,26.67,42,60,0,0,28,11,0,0,0,0,0,5,0,181,54.03,17,41.46,198,52.66,2400,67,36,54,444,32,lo-celso-giovani,8933,Real Betis,real-betis
2018,325355,José María Giménez,0,1,7,87.5,15,3,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7.13,26,44,125,0,13,1,0,578,140,718,80.5,397,181,48,3,0,0,86,49.14,0,0,11,1,0,0,0,0,0,5,0,50,69.44,56,67.47,106,68.39,1772,18,8,2,164,21,jose-maria-gimenez,3174,Atlético Madrid,atletico-madrid
2018,339909,Guillermo Maripán,2,1,2,50,15,4,7,4,13.33,0,0,0,2,0,1,0,1,1,1,0,0,7.13,46,40,130,0,12,2,2,533,175,708,75.28,359,174,57,3,0,0,86,46.99,0,0,21,5,0,0,0,0,0,5,0,55,64.71,97,71.85,152,69.09,2008,9,16,1,184,23,guillermo-maripan,1208,Deportivo Alavés,deportivo-alaves
2018,15466,Luka Modrić,3,2,54,65.06,37,12,14,11,8.11,0,0,0,2,1,0,1,2,2,4,0,0,7.11,49,31,6,0,34,5,6,1682,209,1891,88.95,593,1109,583,54,20,27.4,141,77.9,0,0,35,1,0,0,0,0,0,6,0,149,53.21,12,46.15,161,52.61,2617,46,28,42,386,34,luka-modric,94765,Real Madrid,real-madrid
2018,31981,Éver Banega,3,0,59,72.84,32,10,9,13,9.38,2,2,0,2,1,0,0,3,1,2,100,0,7.11,71,28,25,0,50,4,4,1786,305,2091,85.41,826,991,467,54,31,23.66,209,66.77,0,0,28,5,0,0,0,0,0,15,2,197,51.44,11,30.56,208,49.64,2676,67,57,58,550,32,ever-banega,1546,Sevilla,sevilla
2018,892911,Andrés Solano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,4,0,1,0,0,0,0,20,6,26,76.92,9,11,2,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,5,100,1,100,6,100,45,1,0,0,6,1,andres-solano,147,Atlético Madrid,atletico-madrid
2018,1749,Joaquín,6,3,48,73.85,23,12,6,5,26.09,0,0,0,5,1,2,0,4,1,2,0,0,7.09,10,14,30,0,4,3,0,717,129,846,84.75,206,539,332,46,28,30.43,22,66.67,0,0,14,7,0,0,0,0,0,5,0,89,61.81,15,46.88,104,59.09,1694,32,8,27,281,30,joaquin,1016,Real Betis,real-betis
2018,352370,Lucas Hernández,1,0,6,60,5,1,3,1,20,0,0,0,1,0,0,0,1,0,0,0,0,7.09,35,14,47,0,3,2,0,414,95,509,81.34,237,180,58,3,3,30,21,31.82,0,0,8,0,0,0,0,0,0,4,0,60,69.77,22,62.86,82,67.77,1118,20,13,6,126,14,lucas-hernandez,5320,Atlético Madrid,atletico-madrid
2018,138572,Daniel Carvajal,1,0,34,60.71,11,4,4,3,9.09,0,0,0,1,0,1,0,0,1,2,0,0,7.09,40,26,27,0,23,4,2,1355,195,1550,87.42,664,700,338,30,9,15.79,85,73.91,0,0,21,2,0,0,0,0,0,10,0,108,53.73,20,47.62,128,52.67,2106,34,30,18,338,24,daniel-carvajal,13991,Real Madrid,real-madrid
2018,83618,Jorge Molina,14,7,34,50,57,24,15,18,24.56,2,2,0,11,3,0,5,9,4,21,100,0,7.08,12,7,25,0,13,13,5,490,245,735,66.67,88,405,255,44,3,17.65,14,70,0,0,22,5,0,0,0,0,0,2,0,89,39.91,93,36.33,182,38,2647,45,47,49,450,38,jorge-molina,340,Getafe,getafe
2018,96373,José Campaña,4,0,48,60,23,9,5,9,17.39,0,0,0,3,1,0,2,2,0,4,0,0,7.08,65,48,44,0,59,11,9,1567,290,1857,84.38,696,914,409,59,43,28.86,108,67.08,0,0,56,5,0,0,0,0,0,12,0,145,47.23,44,48.89,189,47.61,3213,35,42,31,513,36,jose-campana,274,Levante UD,levante-ud
2018,46125,José Ángel,1,0,45,73.77,24,4,11,9,4.17,0,0,0,0,1,0,1,0,2,1,0,0,7.08,66,41,99,0,25,7,1,1013,475,1488,68.08,390,692,331,58,69,26.54,177,40.5,0,0,36,7,0,0,0,0,0,9,0,128,62.75,49,56.32,177,60.82,3034,17,22,19,848,35,jose-angel,125,Eibar,eibar
2018,122951,Casemiro,3,1,17,80.95,40,9,20,11,7.5,0,0,1,2,1,1,0,2,1,0,0,0,7.08,86,41,52,0,56,1,0,1424,194,1618,88.01,757,669,223,14,2,25,143,75.26,0,0,30,2,0,0,0,0,0,5,1,149,55.19,86,62.32,235,57.6,2316,49,47,17,246,29,casemiro,62843,Real Madrid,real-madrid
2018,69768,Jan Oblak,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07,1,1,23,0,0,0,0,375,384,759,49.41,196,179,22,0,0,0,230,37.58,105,37,26,1,10,5,5,21,0,0,0,5,83.33,7,87.5,12,85.71,3330,2,1,0,390,37,jan-oblak,5652,Atlético Madrid,atletico-madrid
2018,892521,Unai Núñez,0,2,2,100,12,3,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7.07,15,28,57,0,4,1,0,468,68,536,87.31,310,158,32,3,0,0,45,57.69,0,0,12,3,0,0,0,0,0,4,0,19,50,43,62.32,62,57.94,1063,2,16,1,75,12,unai-nunez,548,Athletic Club,athletic-club
2018,353130,Mario Hermoso,3,3,9,75,27,11,10,6,11.11,0,0,0,3,0,1,1,1,2,2,0,0,7.06,37,37,167,0,18,1,0,1351,260,1611,83.86,996,355,92,6,0,0,157,56.27,0,0,30,6,0,0,0,0,0,7,0,73,61.34,72,61.02,145,61.18,2806,29,22,6,286,32,mario-hermoso,1773,Espanyol,espanyol
2018,35199,Jordi Alba,2,3,16,72.73,13,5,4,4,15.38,0,0,1,2,0,0,1,1,1,9,0,0,7.06,42,60,56,0,28,12,8,2019,341,2360,85.55,751,1279,687,48,11,21.15,72,53.33,0,0,27,3,0,0,0,0,0,6,0,75,48.39,18,32.73,93,44.29,2988,19,25,23,475,36,jordi-alba,13670,Barcelona,barcelona
2018,542472,Rodrigo,8,17,43,56.58,80,31,38,11,10,1,0,1,8,0,1,5,2,3,14,0,0,7.05,21,3,17,0,14,7,6,617,212,829,74.43,173,447,267,32,3,10,35,64.81,0,0,20,3,0,0,0,0,0,3,1,104,50.49,49,38.58,153,45.95,2534,41,23,35,394,33,rodrigo,3717,Valencia,valencia
2018,267747,Alex Granell,0,0,21,67.74,39,7,26,6,0,0,0,0,0,0,0,0,0,1,1,0,0,7.05,64,35,31,0,49,11,4,994,312,1306,76.11,444,605,269,51,55,31.79,108,46.15,0,0,34,6,0,0,0,0,0,5,0,130,52.42,33,50.77,163,52.08,2392,48,33,27,508,32,alex-granell,43,Girona,girona
2018,129472,Borja García,1,2,37,60.66,32,14,10,8,3.13,0,0,0,1,0,0,0,1,0,4,0,0,7.05,39,38,14,0,22,8,3,1067,221,1288,82.84,495,581,285,37,9,21.43,77,57.04,0,0,31,7,0,0,0,0,0,0,1,176,61.11,23,40.35,199,57.68,2636,103,19,52,408,33,borja-garcia,140,Girona,girona
2018,15354,Gareth Bale,8,10,24,54.55,76,32,35,9,10.53,1,1,0,8,0,0,6,2,3,15,100,0,7.05,16,11,11,0,14,6,3,540,150,690,78.26,187,364,198,19,11,15.71,44,77.19,0,0,23,0,0,0,0,0,0,4,0,61,47.29,37,50,98,48.28,1792,21,18,19,294,29,gareth-bale,30721,Real Madrid,real-madrid
2018,340519,Jonathan Calleri,9,4,41,61.19,80,20,39,21,11.25,2,2,2,9,0,4,0,5,1,15,100,0,7.04,20,7,53,0,23,5,2,407,282,689,59.07,102,315,182,31,10,20.83,15,46.88,0,0,30,7,0,0,0,0,0,6,0,123,40.33,205,46.38,328,43.91,2876,70,70,74,550,34,jonathan-calleri,4568,Deportivo Alavés,deportivo-alaves
2018,858195,Sergio Reguilón,0,0,11,50,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,25,20,35,0,11,2,2,572,94,666,85.89,229,347,181,17,4,11.76,33,50,0,0,9,0,0,0,0,0,0,3,0,63,56.25,15,51.72,78,55.32,1121,29,24,5,178,14,sergio-reguilon,3943,Real Madrid,real-madrid
2018,96544,Geoffrey Kondogbia,1,1,22,91.67,22,5,11,6,4.55,0,0,0,1,0,1,0,0,0,0,0,0,7.03,47,27,22,0,15,2,1,628,116,744,84.41,311,317,130,6,0,0,73,73.74,0,0,11,2,0,0,0,0,0,1,0,87,60.42,25,47.17,112,56.85,1244,19,21,20,155,19,geoffrey-kondogbia,1424,Valencia,valencia
2018,124737,Gabriel Paulista,0,2,3,50,11,2,6,3,0,0,0,0,0,0,0,0,0,1,1,0,0,7.03,29,70,156,0,14,0,1,1125,173,1298,86.67,827,298,72,5,0,0,115,60.21,0,0,24,4,0,0,0,0,0,6,0,58,58.59,64,69.57,122,63.87,2625,30,25,3,190,30,gabriel-paulista,885,Valencia,valencia
2018,125407,Álvaro Morata,6,9,19,76,30,13,11,6,20,0,0,0,6,0,2,2,2,0,14,0,0,7.03,20,5,13,0,7,1,1,152,104,256,59.38,38,114,59,5,0,0,1,20,0,0,12,1,0,0,0,0,0,5,0,55,48.67,61,54.95,116,51.79,1089,19,29,22,176,15,alvaro-morata,14628,Atlético Madrid,atletico-madrid
2018,14914,Ezequiel Garay,2,0,2,100,13,6,4,3,15.38,0,0,0,2,0,1,0,1,0,0,0,0,7.03,20,16,137,0,9,1,0,895,175,1070,83.64,586,309,113,4,0,0,98,50.78,0,0,19,4,0,0,0,0,0,4,0,32,56.14,73,62.39,105,60.34,2137,13,19,0,183,24,ezequiel-garay,228,Valencia,valencia
2018,785989,Borja Iglesias,17,13,23,45.1,90,39,33,18,18.89,3,3,0,15,2,2,2,13,2,45,100,0,7.02,23,7,40,0,19,6,3,475,199,674,70.47,183,293,174,42,1,8.33,15,55.56,0,0,35,7,0,0,0,0,0,5,0,91,35.55,65,46.43,156,39.39,3081,51,56,65,421,37,borja-iglesias,1921,Espanyol,espanyol
2018,220131,Zouhair Feddal,1,1,18,78.26,16,4,10,2,6.25,0,0,0,1,0,0,1,0,2,0,0,0,7.02,38,31,91,0,12,2,1,1096,176,1272,86.16,712,385,138,7,1,25,87,53.7,0,0,19,4,0,0,0,0,0,7,0,65,58.04,71,69.61,136,63.55,1701,9,29,5,208,21,zouhair-feddal,929,Real Betis,real-betis
2018,123223,Willian José,11,12,19,63.33,55,26,20,9,20,7,5,0,10,1,2,0,9,1,18,71.43,0,7.02,5,1,27,0,5,7,5,565,190,755,74.83,193,375,175,37,3,23.08,61,67.03,0,0,21,6,0,0,0,0,0,5,1,55,36.42,42,46.15,97,40.08,2374,31,34,54,321,31,willian-jose,1375,Real Sociedad,real-sociedad
2018,18342,Arturo Vidal,3,2,5,62.5,24,9,11,4,12.5,0,0,0,3,0,1,0,2,0,0,0,0,7.02,78,29,20,0,39,8,7,1334,165,1499,88.99,587,749,320,22,2,33.33,54,61.36,0,0,20,2,0,0,0,0,0,7,0,115,52.04,39,53.42,154,52.38,1927,32,58,16,223,33,arturo-vidal,9442,Barcelona,barcelona
2018,93796,Joel Robles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,1,0,6,0,0,0,0,125,38,163,76.69,111,14,2,0,0,0,31,45.59,16,3,4,1,1,5,5,2,0,0,0,1,50,1,100,2,66.67,450,0,0,0,41,5,joel-robles,179,Real Betis,real-betis
2018,21535,Simon Kjær,0,1,0,0,13,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,29,27,136,0,7,1,0,777,130,907,85.67,618,159,50,6,0,0,64,46.04,0,0,25,5,0,0,0,0,0,5,0,38,59.38,79,66.95,117,64.29,2019,14,21,1,138,26,simon-kjaer,2406,Sevilla,sevilla
2018,255973,Rubén Peña,1,0,63,67.02,22,4,11,7,4.55,0,0,0,1,0,0,0,1,1,1,0,0,7.02,63,35,41,0,29,6,2,964,385,1349,71.46,279,735,388,45,50,23.15,122,44.36,0,0,33,8,0,0,0,0,0,3,0,160,59.26,21,44.68,181,57.1,2673,34,24,28,765,31,ruben-pena,294,Eibar,eibar
2018,316148,Thomas Partey,3,1,36,85.71,36,7,24,5,8.33,0,0,0,0,3,0,0,3,1,0,0,0,7.02,66,49,19,0,28,2,4,1112,215,1327,83.8,450,670,299,20,8,29.63,73,59.84,0,0,20,1,0,0,0,0,0,7,1,122,60.1,40,54.79,162,58.7,2064,21,31,19,306,32,thomas-partey,22590,Atlético Madrid,atletico-madrid
2018,361004,Marco Asensio,1,5,41,68.33,45,18,15,12,2.22,0,0,3,1,0,0,1,0,1,8,0,0,7.01,12,14,4,0,22,10,4,792,120,912,86.84,215,600,346,32,23,29.49,29,78.38,0,0,25,1,0,0,0,0,0,3,0,74,50.68,4,22.22,78,47.56,1783,21,18,15,269,30,marco-asensio,18695,Real Madrid,real-madrid
2018,41011,Sergio Asenjo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01,0,3,37,0,1,0,0,414,272,686,60.35,280,134,34,0,0,0,206,43.55,122,43,36,9,11,9,8,19,1,0,0,2,66.67,8,80,10,76.92,2880,3,0,0,282,32,sergio-asenjo,245,Villarreal,villarreal
2018,288013,Nacho Martínez,1,0,13,56.52,17,6,6,5,5.88,0,0,0,0,1,0,1,0,1,6,0,0,7.01,110,45,81,0,33,6,3,979,399,1378,71.04,464,539,282,43,24,16.22,94,31.97,0,0,41,4,0,0,0,0,0,10,0,158,67.23,30,44.12,188,62.05,3150,36,29,10,619,35,nacho-martinez,41,Real Valladolid,real-valladolid
2018,158583,Santiago Arias,1,0,8,57.14,9,1,6,2,11.11,0,0,0,1,0,0,0,1,0,2,0,0,7.01,48,34,35,0,11,2,1,647,143,790,81.9,233,425,241,14,11,21.57,16,34.78,0,0,10,0,0,0,0,0,0,4,0,87,66.92,42,51.85,129,61.14,1773,32,21,10,268,25,santiago-arias,1882,Atlético Madrid,atletico-madrid
2018,351140,Jaime Mata,14,8,12,35.29,59,25,24,10,23.73,4,4,0,14,0,0,0,14,1,30,100,0,7,30,17,27,0,19,3,6,408,241,649,62.87,133,280,151,19,5,9.09,19,50,0,0,21,3,0,0,0,0,0,10,0,91,39.91,99,46.05,190,42.89,2436,52,79,36,444,34,jaime-mata,429,Getafe,getafe
2018,39433,Sergio Busquets,0,0,9,60,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,90,54,20,0,48,2,1,2147,247,2394,89.68,974,1173,468,15,0,0,150,78.95,0,0,23,3,0,0,0,0,0,10,0,150,56.82,52,49.52,202,54.74,2719,54,38,25,298,35,sergio-busquets,16400,Barcelona,barcelona
2018,783374,Iñaki Williams,13,16,54,56.84,75,33,23,19,17.33,0,0,0,13,0,1,1,11,3,21,0,0,7,27,7,30,0,17,4,4,482,204,686,70.26,141,348,205,31,7,22.58,6,50,0,0,30,9,0,0,0,0,0,3,0,131,47.64,79,44.63,210,46.46,3036,52,40,56,444,38,inaki-williams,8173,Athletic Club,athletic-club
2018,141664,Jony,5,5,62,44.93,55,23,24,8,9.09,0,0,0,3,2,0,4,0,2,13,0,20,7,20,22,9,0,30,14,10,508,270,778,65.3,186,394,214,87,72,24.74,62,45.59,0,0,30,7,0,0,0,0,0,3,0,113,36.33,5,15.15,118,34.3,2982,31,34,60,806,36,jony,126,Deportivo Alavés,deportivo-alaves
2018,119159,Philippe Coutinho,5,9,51,56.67,68,32,15,21,7.35,0,0,1,4,1,0,1,4,3,8,0,0,7,16,12,3,0,15,8,2,1220,168,1388,87.9,255,972,580,33,7,14.29,41,80.39,0,0,17,2,0,0,0,0,0,2,0,111,48.47,7,26.92,118,46.27,2026,45,19,46,352,34,philippe-coutinho,51984,Barcelona,barcelona
