season,player_id,player_name,goals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,clearances,ownGoals,dribbledPast,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,saves,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,player_slug,player_userCount,team_name,team_slug
2023,823631,Dodi Lukebakio,2,3,17,68,21,7,11,3,9.52,0,0,0,2,0,0,1,1,0,3,0,0,7.11,1,2,0,0,3,0,0,135,24,159,84.91,38,98,54,4,1,6.25,7,87.5,0,0,4,0,0,0,0,0,0,0,0,27,48.21,5,71.43,32,50.79,519,9,10,8,75,8,dodi-lukebakio,2242,Sevilla,sevilla
2023,146852,Abdón Prats,4,0,3,75,8,6,1,1,50,0,0,0,4,0,1,2,1,0,2,0,0,7.11,2,1,2,0,2,1,1,50,29,79,63.29,12,38,25,5,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,10,55.56,13,38.24,23,44.23,358,5,4,2,46,9,abdon-prats,231,Mallorca,mallorca
2023,353130,Mario Hermoso,0,0,4,80,5,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.11,14,15,39,0,6,0,0,545,86,631,86.37,323,224,83,4,2,16.67,56,55.45,0,0,6,4,0,0,0,0,0,4,0,29,53.7,24,63.16,53,57.61,952,12,16,3,109,11,mario-hermoso,1796,Atlético Madrid,atletico-madrid
2023,973887,Eduardo Camavinga,0,0,15,68.18,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,32,14,7,0,8,0,0,493,52,545,90.46,229,267,123,11,3,75,20,68.97,0,0,6,0,0,0,0,0,0,3,0,70,59.32,4,40,74,57.81,751,23,22,13,92,13,camavinga-eduardo,31931,Real Madrid,real-madrid
2023,345195,Ayoze Pérez,3,5,21,60,30,9,16,5,10,0,0,0,3,0,0,0,3,0,4,0,0,7.1,22,11,5,0,12,2,1,192,44,236,81.36,50,142,78,10,0,0,3,42.86,0,0,10,2,0,0,0,0,0,1,0,64,50.79,4,23.53,68,47.55,903,21,18,19,112,11,ayoze-perez,1245,Real Betis,real-betis
2023,84531,Yuri Berchiche,1,0,2,100,6,2,3,1,16.67,0,0,0,0,1,0,1,0,0,0,0,0,7.1,9,6,12,0,5,1,1,212,63,275,77.09,95,121,53,3,4,28.57,12,40,0,0,5,0,0,0,0,0,0,1,0,21,61.76,12,70.59,33,64.71,582,11,5,3,89,8,yuri-berchiche,714,Athletic Club,athletic-club
2023,807116,Antonio Raíllo,1,0,0,0,3,2,0,1,33.33,0,0,0,1,0,1,0,0,0,0,0,0,7.1,3,4,6,0,0,0,0,56,10,66,84.85,37,19,3,0,0,0,2,33.33,0,0,2,0,0,0,0,0,0,0,0,4,66.67,10,62.5,14,63.64,180,1,2,0,11,3,antonio-raillo,302,Mallorca,mallorca
2023,855829,Juan Miranda,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7.1,7,7,19,0,1,2,1,245,40,285,85.96,107,142,58,6,4,22.22,14,58.33,0,0,7,2,0,0,0,0,0,2,0,16,69.57,9,52.94,25,62.5,585,9,4,1,73,8,juan-miranda,1238,Real Betis,real-betis
2023,1402912,Lamine Yamal,1,2,18,78.26,16,4,8,4,6.25,0,0,0,1,0,0,1,0,2,2,0,0,7.09,14,4,4,0,9,4,1,186,30,216,86.11,36,157,80,7,7,31.82,1,100,0,0,7,0,0,0,0,0,0,1,0,43,63.24,1,25,44,61.11,554,11,5,6,81,12,lamine-yamal,37751,Barcelona,barcelona
2023,1142588,Pablo Barrios,0,0,15,75,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,13,11,6,0,7,0,0,215,42,257,83.66,92,123,54,4,0,0,12,63.16,0,0,4,3,0,0,0,0,0,2,0,37,58.73,5,100,42,61.76,452,9,7,7,73,7,pablo-barrios,1365,Atlético Madrid,atletico-madrid
2023,1493689,Assane Diao,2,1,13,54.17,8,2,4,2,25,0,0,0,1,1,0,2,0,0,1,0,0,7.08,9,4,2,0,3,0,0,106,26,132,80.3,37,70,40,3,1,25,4,100,0,0,4,0,0,0,0,0,0,1,0,34,55.74,9,56.25,43,55.84,452,12,4,9,81,6,assane-diao,1047,Real Betis,real-betis
2023,173883,Iñigo Martínez,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.08,4,3,19,0,0,0,0,291,34,325,89.54,195,96,19,0,0,0,27,65.85,0,0,3,1,0,0,0,0,0,2,0,10,76.92,10,45.45,20,57.14,372,6,3,0,38,6,inigo-martinez,4022,Barcelona,barcelona
2023,15466,Luka Modrić,0,0,5,71.43,7,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.08,3,5,2,0,1,3,1,369,40,409,90.22,130,242,130,11,3,13.04,28,77.78,0,0,5,0,0,0,0,0,0,1,0,12,38.71,3,42.86,15,39.47,433,4,9,7,71,11,luka-modric,95086,Real Madrid,real-madrid
2023,873189,Juan Foyth,1,0,19,76,4,2,1,1,25,0,0,0,1,0,1,0,0,1,0,0,0,7.07,22,9,27,0,13,0,0,377,67,444,84.91,169,210,110,4,2,11.11,19,52.78,0,0,13,2,0,0,0,0,0,1,0,47,55.95,18,56.25,65,56.03,793,6,15,4,114,9,juan-foyth,5582,Villarreal,villarreal
2023,182001,Yannick Carrasco,0,0,5,83.33,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.07,4,1,6,0,5,0,1,58,17,75,77.33,28,33,22,4,3,37.5,4,66.67,0,0,1,0,0,0,0,0,0,0,0,11,52.38,0,0,11,50,223,2,2,3,34,3,yannick-carrasco,5737,Atlético Madrid,atletico-madrid
2023,232422,Kepa Arrizabalaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06,0,0,7,0,1,0,0,249,54,303,82.18,239,10,1,0,0,0,32,39.02,24,8,7,0,3,2,2,2,1,1,0,2,66.67,1,100,3,75,900,2,0,0,54,10,kepa-arrizabalaga,13220,Real Madrid,real-madrid
2023,914848,Alex Suárez,0,0,5,100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.06,25,10,41,0,2,0,0,520,75,595,87.39,341,180,46,3,1,20,42,56.76,0,0,9,1,0,0,0,0,0,2,0,47,75.81,22,46.81,69,63.3,1063,18,11,3,99,12,alex-suarez,190,Las Palmas,las-palmas
2023,1006489,Loïc Badé,0,0,1,25,6,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.06,16,13,42,0,6,0,1,322,79,401,80.3,218,104,28,5,0,0,23,41.07,0,0,9,0,0,0,0,0,0,1,1,19,50,27,65.85,46,58.23,724,2,10,1,86,9,loic-bade,1297,Sevilla,sevilla
2023,227922,José Luis Gayà,1,0,8,80,8,1,4,3,12.5,0,0,0,1,0,0,1,0,0,0,0,0,7.05,41,4,17,0,10,2,0,304,81,385,78.96,156,156,66,16,8,21.05,26,39.39,0,0,11,2,0,0,0,0,0,1,0,55,71.43,7,63.64,62,70.45,897,6,9,3,141,11,jose-luis-gaya,1955,Valencia,valencia
2023,158241,Germán Pezzella,0,1,2,66.67,7,1,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7.05,15,13,54,0,3,0,0,476,79,555,85.77,367,109,33,2,0,0,23,39.66,0,0,10,0,0,0,0,0,0,3,0,20,62.5,30,62.5,50,62.5,960,4,8,2,87,11,german-pezzella,3254,Real Betis,real-betis
2023,909119,Hugo Duro,6,8,8,47.06,25,13,9,3,24,0,0,1,6,0,2,1,3,0,4,0,0,7.05,7,0,7,0,10,3,2,133,42,175,76,49,84,40,5,0,0,0,0,0,0,14,2,0,0,0,0,0,1,0,46,50.55,15,24.59,61,40.13,1056,31,18,11,100,13,hugo-duro,1357,Valencia,valencia
2023,39182,Dani Parejo,1,0,8,61.54,3,2,0,1,33.33,1,1,0,1,0,0,0,1,0,0,100,0,7.05,15,4,9,0,4,0,1,625,62,687,90.98,280,351,148,9,6,21.43,39,67.24,0,0,15,3,0,0,0,0,0,2,0,39,60,9,90,48,64,954,16,8,10,112,11,dani-parejo,2197,Villarreal,villarreal
2023,253809,Rui Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,0,1,3,0,1,0,0,91,50,141,64.54,76,15,4,0,0,0,32,40,14,4,7,0,0,2,2,7,1,0,0,2,50,1,100,3,60,405,3,1,0,50,5,rui-silva,849,Real Betis,real-betis
2023,35612,Axel Witsel,0,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.03,10,5,36,0,2,1,0,558,48,606,92.08,377,181,29,2,0,0,23,57.5,0,0,4,4,0,0,0,0,0,0,0,15,65.22,25,92.59,40,80,830,7,4,3,56,10,axel-witsel,4284,Atlético Madrid,atletico-madrid
2023,966801,Oihan Sancet,3,2,14,53.85,22,5,11,6,13.64,0,0,0,2,1,0,0,3,2,2,0,0,7.03,7,2,0,0,7,2,2,272,55,327,83.18,64,210,134,17,2,16.67,11,73.33,0,0,4,2,0,0,0,0,0,0,2,38,43.18,12,66.67,50,47.17,796,17,14,19,134,11,oihan-sancet,1461,Athletic Club,athletic-club
2023,212074,Roger Martí,1,2,1,50,18,7,7,4,5.56,0,0,0,1,0,0,0,1,0,3,0,0,7.03,5,4,1,0,2,7,2,100,55,155,64.52,41,59,32,8,0,0,4,30.77,0,0,5,0,0,0,0,0,0,1,0,20,44.44,6,26.09,26,38.24,728,14,16,8,98,11,roger-marti,440,Cádiz,cadiz
2023,847128,Marc Roca,2,0,3,50,11,4,4,3,18.18,0,0,0,2,0,1,0,1,0,0,0,0,7.03,21,8,4,0,9,1,1,467,87,554,84.3,239,228,111,8,0,0,29,52.73,0,0,10,2,0,0,0,0,0,1,0,35,46.05,5,55.56,40,47.06,913,12,21,8,119,12,marc-roca,1245,Real Betis,real-betis
2023,913679,Ismaila Ciss,1,1,9,75,14,6,5,3,7.14,0,0,0,1,0,0,0,1,1,1,0,0,7.03,18,13,24,0,7,0,0,247,50,297,83.16,136,112,51,5,1,50,24,72.73,0,0,8,3,0,0,0,0,0,2,0,40,61.54,21,52.5,61,58.1,688,14,11,6,75,12,ismaila-ciss,2355,Rayo Vallecano,rayo-vallecano
2023,988351,Samuel Costa,1,1,5,71.43,8,2,4,2,12.5,0,0,0,1,0,0,1,0,0,4,0,0,7.03,38,16,23,0,15,0,0,321,80,401,80.05,175,149,63,6,3,21.43,26,55.32,0,0,14,1,0,0,0,0,0,2,0,64,58.72,25,67.57,89,60.96,890,22,25,4,120,12,samuel-costa,409,Mallorca,mallorca
2023,756344,Ianis Hagi,0,3,3,75,15,4,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.03,8,1,2,0,4,2,1,92,27,119,77.31,25,75,53,13,8,32,8,57.14,0,0,3,2,0,0,0,0,0,2,0,23,57.5,4,50,27,56.25,394,12,6,7,60,8,ianis-hagi,3499,Deportivo Alavés,deportivo-alaves
2023,785468,Aritz Elustondo,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03,1,1,7,0,0,1,1,145,15,160,90.63,112,33,11,2,0,0,8,57.14,0,0,2,0,0,0,0,0,0,0,0,5,62.5,13,81.25,18,75,267,4,2,1,19,4,aritz-elustondo,334,Real Sociedad,real-sociedad
2023,345111,Álvaro García,4,2,4,44.44,16,6,8,2,25,0,0,1,4,0,0,3,1,0,11,0,0,7.02,16,14,10,0,16,3,1,205,87,292,70.21,55,161,92,17,11,21.15,5,14.71,0,0,13,3,0,0,0,0,0,5,0,29,40.85,7,53.85,36,42.86,1120,9,18,3,154,13,alvaro-garcia,646,Rayo Vallecano,rayo-vallecano
2023,123223,Willian José,5,1,1,20,12,8,3,1,41.67,0,0,0,4,1,1,1,3,0,2,0,33.33,7.02,4,0,5,0,2,0,0,100,33,133,75.19,49,51,33,8,0,0,5,83.33,0,0,8,2,0,0,0,0,0,0,1,12,44.44,14,53.85,26,49.06,508,7,2,7,58,9,willian-jose,1394,Real Betis,real-betis
2023,980578,Gastón Álvarez,1,0,2,25,5,2,2,1,20,0,0,0,1,0,1,0,0,0,0,0,0,7.02,30,19,35,0,8,1,0,208,89,297,70.03,116,94,28,2,2,25,20,27.4,0,0,10,1,0,0,0,0,0,3,0,38,54.29,17,53.13,55,53.92,914,6,15,3,128,11,gaston-alvarez,342,Getafe,getafe
2023,82474,Ander Herrera,0,0,2,50,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.02,16,7,4,0,7,0,0,166,27,193,86.01,77,89,47,4,0,0,4,36.36,0,0,4,0,0,0,0,0,0,2,0,25,58.14,2,18.18,27,50,289,7,6,3,36,6,ander-herrera,2696,Athletic Club,athletic-club
2023,188107,Predrag Rajković,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,0,0,12,0,0,0,0,225,162,387,58.14,122,103,35,1,0,0,125,43.86,29,10,16,2,7,7,6,12,2,1,0,2,100,2,100,4,100,1080,1,0,0,166,12,predrag-rajkovic,1239,Mallorca,mallorca
2023,69418,Joselu,5,6,4,44.44,31,15,12,4,16.13,1,0,0,5,0,2,0,3,1,5,0,0,7.02,3,3,4,0,1,3,2,114,43,157,72.61,41,74,48,9,1,20,3,75,0,0,4,0,0,0,0,0,0,0,0,12,41.38,14,46.67,26,44.07,659,5,5,7,71,13,joselu,8354,Real Madrid,real-madrid
2023,1084730,Bryan Zaragoza,5,1,37,46.84,22,14,6,2,22.73,1,1,1,4,1,0,0,5,2,8,100,0,7.02,10,1,0,0,9,2,2,102,56,158,64.56,33,83,50,14,14,26.92,4,25,0,0,22,4,0,0,0,0,0,5,0,67,51.54,3,33.33,70,50.36,937,20,5,8,183,13,bryan-zaragoza,1290,Granada,granada
2023,831005,Raphinha,2,3,8,61.54,13,7,3,3,15.38,0,0,0,0,2,0,2,0,0,1,0,0,7.01,3,2,1,0,2,2,1,106,24,130,81.54,28,82,55,11,4,36.36,10,55.56,0,0,4,0,0,0,0,0,0,1,1,20,55.56,1,50,21,55.26,257,9,5,4,49,8,raphinha,51155,Barcelona,barcelona
2023,344847,Johan Mojica,0,1,4,36.36,7,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7.01,11,11,5,0,1,4,1,234,67,301,77.74,87,159,76,11,12,25.53,15,34.88,0,0,9,1,0,0,0,0,0,0,0,17,56.67,5,45.45,22,53.66,579,2,6,0,136,9,johan-mojica,1169,Osasuna,osasuna
2023,319735,Viktor Tsygankov,2,3,9,45,11,5,3,3,18.18,0,0,0,1,1,0,1,1,2,2,0,0,7.01,7,3,6,0,4,5,2,193,40,233,82.83,56,146,95,15,9,36,5,55.56,0,0,8,0,0,0,0,0,0,0,0,32,49.23,11,61.11,43,51.81,704,17,8,11,102,11,viktor-tsygankov,3364,Girona,girona
2023,331449,Nemanja Maksimović,1,5,1,20,19,9,6,4,5.26,0,0,0,1,0,1,0,0,2,0,0,0,7.01,22,23,27,0,7,1,0,272,68,340,80,130,143,71,2,1,33.33,6,28.57,0,0,16,1,0,0,0,0,0,2,0,29,60.42,29,59.18,58,59.79,1165,6,8,1,82,13,nemanja-maksimovic,1106,Getafe,getafe
2023,44864,Daley Blind,0,0,5,71.43,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01,16,9,39,0,8,1,2,765,80,845,90.53,420,347,175,8,2,33.33,33,51.56,0,0,15,0,0,0,0,0,0,0,0,26,60.47,14,48.28,40,55.56,1088,5,7,3,100,13,daley-blind,3212,Girona,girona
2023,899982,Isi Palazón,2,0,12,42.86,25,15,5,5,8,2,2,0,2,0,0,2,0,1,2,100,0,7,14,7,17,0,12,1,1,277,92,369,75.07,78,210,116,11,11,22.45,24,57.14,0,0,10,2,0,0,0,0,0,2,0,56,48.7,14,30.43,70,43.48,988,31,12,24,211,13,isi-palazon,1245,Rayo Vallecano,rayo-vallecano
2023,69408,Marcos Alonso,0,0,3,75,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,2,0,1,1,0,110,11,121,90.91,37,75,33,4,2,25,2,66.67,0,0,4,0,0,0,0,0,0,0,0,11,57.89,2,66.67,13,59.09,160,3,4,2,23,4,marcos-alonso,8695,Barcelona,barcelona
2023,788197,André Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,1,0,0,185,107,292,63.36,142,43,11,0,0,0,67,39.41,36,13,16,3,3,4,2,5,0,1,0,1,20,3,75,4,44.44,900,1,2,1,110,10,andre-ferreira,237,Granada,granada
2023,823622,Mikel Oyarzabal,7,5,4,50,20,13,4,3,35,2,2,0,6,1,0,5,2,1,9,100,0,6.99,8,2,5,0,8,1,1,156,39,195,80,62,95,51,8,1,20,2,40,0,0,8,1,0,0,0,0,0,1,0,20,47.62,9,27.27,29,38.67,867,9,8,4,80,13,mikel-oyarzabal,3876,Real Sociedad,real-sociedad
2023,595576,Jonathan Bamba,2,3,25,47.17,22,11,6,5,9.09,0,0,0,1,1,0,1,1,2,4,0,0,6.99,9,7,6,0,8,1,1,285,78,363,78.51,91,201,118,17,7,28,2,50,0,0,21,0,0,0,0,0,0,0,0,67,53.6,3,23.08,70,50.72,1111,33,7,16,165,13,jonathan-bamba,1691,Celta Vigo,celta-vigo
2023,966837,Martín Zubimendi,2,2,3,60,8,4,2,2,25,0,0,0,2,0,1,0,1,0,0,0,0,6.99,20,17,25,0,10,1,1,531,88,619,85.78,261,270,116,6,0,0,22,56.41,0,0,12,2,0,0,0,0,0,2,0,30,44.12,22,68.75,52,52,1067,7,20,6,111,13,martin-zubimendi,1984,Real Sociedad,real-sociedad
2023,799054,Djibril Sow,1,1,3,75,10,4,3,3,10,0,0,0,0,1,0,0,1,0,0,0,0,6.99,9,7,3,0,8,1,1,214,29,243,88.07,104,110,60,8,0,0,5,45.45,0,0,7,0,0,0,0,0,0,1,0,22,59.46,4,33.33,26,53.06,547,10,6,0,42,9,djibril-sow,1044,Sevilla,sevilla
2023,149370,Moi Gómez,1,0,5,55.56,7,3,2,2,14.29,0,0,0,1,0,0,0,1,0,0,0,0,6.99,12,4,3,0,5,1,0,320,55,375,85.33,118,203,107,5,1,11.11,19,45.24,0,0,9,0,0,0,0,0,0,1,0,29,56.86,3,37.5,32,54.24,608,12,9,4,76,8,moi-gomez,682,Osasuna,osasuna
2023,69416,Oriol Romeu,0,0,3,75,9,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,17,6,12,0,4,1,1,457,49,506,90.32,187,271,101,6,1,20,11,55,0,0,7,1,0,0,0,0,0,2,0,24,53.33,10,50,34,52.31,571,4,10,6,64,11,oriol-romeu,4965,Barcelona,barcelona
2023,846147,Abdul Mumin,1,0,0,0,1,1,0,0,100,0,0,0,1,0,0,0,1,0,0,0,0,6.98,5,3,28,0,1,0,0,107,23,130,82.31,80,27,10,0,0,0,11,45.83,0,0,4,0,0,0,0,0,0,1,1,6,60,6,50,12,54.55,370,1,2,0,24,5,abdul-mumin,665,Rayo Vallecano,rayo-vallecano
2023,1153270,Fermín López,1,2,9,81.82,12,8,4,0,8.33,0,0,0,1,0,0,0,1,1,1,0,0,6.97,8,1,2,0,8,1,0,110,26,136,80.88,22,89,49,2,1,25,6,60,0,0,2,1,0,0,0,0,0,1,0,23,46.94,2,20,25,42.37,359,6,10,6,49,7,fermin-lopez,7019,Barcelona,barcelona
2023,96365,Iñigo Ruiz de Galarreta,1,0,9,64.29,6,1,4,1,16.67,0,0,0,0,1,0,0,1,0,0,0,0,6.97,17,4,8,0,11,2,0,388,89,477,81.34,154,241,114,10,7,31.82,26,60.47,0,0,7,2,0,0,0,0,0,4,0,36,43.9,13,46.43,49,44.55,841,10,18,13,135,10,inigo-ruiz-de-galarreta,364,Athletic Club,athletic-club
2023,592010,Mikel Merino,0,1,10,58.82,8,1,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6.97,19,5,17,0,9,1,1,316,89,405,78.02,123,194,99,5,1,20,10,66.67,0,0,6,1,0,0,0,0,0,3,0,54,49.54,47,59.49,101,53.72,756,26,25,17,142,10,mikel-merino,1812,Real Sociedad,real-sociedad
2023,876599,Jørgen Strand Larsen,4,3,17,65.38,34,11,15,8,11.76,0,0,0,4,0,0,1,3,2,9,0,0,6.97,7,2,4,0,10,2,0,146,59,205,71.22,56,90,45,8,0,0,6,85.71,0,0,13,1,0,0,0,0,0,1,0,37,37.37,28,45.9,65,40.63,1013,13,29,17,128,13,jorgen-strand-larsen,1433,Celta Vigo,celta-vigo
2023,859773,Óscar Mingueza,1,1,11,45.83,15,5,7,3,6.67,0,0,0,1,0,0,0,1,1,0,0,0,6.97,25,7,12,0,24,2,1,386,107,493,78.3,152,245,143,22,11,17.19,24,48,0,0,23,1,0,0,0,0,0,1,0,56,54.37,7,46.67,63,53.39,1095,20,5,6,223,13,oscar-mingueza,2780,Celta Vigo,celta-vigo
2023,831799,Nahuel Molina,2,0,4,40,6,3,1,2,33.33,0,0,0,2,0,0,0,2,0,2,0,0,6.97,15,3,10,0,8,2,1,279,94,373,74.8,136,149,75,4,6,33.33,15,37.5,0,0,3,4,0,0,0,0,0,0,0,27,50.94,1,25,28,49.12,643,8,6,6,142,9,nahuel-molina,8367,Atlético Madrid,atletico-madrid
2023,260031,Rubén García,2,2,5,71.43,6,4,1,1,33.33,0,0,0,2,0,1,0,1,1,1,0,0,6.97,8,3,4,0,6,1,0,132,51,183,72.13,44,96,55,10,8,40,5,45.45,0,0,11,0,0,0,0,0,0,0,0,22,52.38,8,47.06,30,50.85,408,9,8,5,74,10,ruben-garcia,444,Osasuna,osasuna
2023,1035995,Luiz Henrique,0,0,8,53.33,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,4,1,1,0,2,2,2,49,15,64,76.56,14,38,22,5,3,37.5,3,75,0,0,4,0,0,0,0,0,0,1,0,18,50,5,50,23,50,218,6,3,7,39,6,luiz-henrique,2499,Real Betis,real-betis
2023,591750,Joan Jordán,0,0,1,100,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,5,3,2,0,6,0,0,125,22,147,85.03,43,83,37,2,1,33.33,12,75,0,0,3,2,0,0,0,0,0,1,0,7,46.67,4,57.14,11,50,255,1,1,1,29,3,joan-jordan,829,Sevilla,sevilla
2023,855833,Ferran Torres,3,3,6,66.67,18,5,5,8,16.67,0,0,0,2,1,0,2,1,0,7,0,50,6.96,3,2,3,0,4,2,0,173,49,222,77.93,43,131,76,12,1,14.29,6,66.67,0,0,5,1,0,0,0,0,0,1,0,13,46.43,1,14.29,14,40,559,4,3,5,83,11,ferran-torres,19909,Barcelona,barcelona
2023,369004,Antonio Sivera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96,0,0,13,0,1,0,0,194,146,340,57.06,122,72,37,2,0,0,99,40.91,31,13,11,5,7,7,6,4,0,1,0,1,50,3,100,4,80,1080,1,0,0,149,12,antonio-sivera,197,Deportivo Alavés,deportivo-alaves
2023,152446,Ivan Balliu,0,0,4,44.44,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6.95,13,13,19,0,5,0,0,275,89,364,75.55,122,159,68,11,6,22.22,14,29.79,0,0,12,3,0,0,0,0,0,1,0,30,57.69,8,47.06,38,55.07,990,14,11,2,156,11,ivan-balliu,513,Rayo Vallecano,rayo-vallecano
2023,1122610,Javier Guerra,3,1,22,59.46,18,8,6,4,16.67,0,0,0,2,1,0,0,3,0,0,0,0,6.95,18,8,13,0,13,2,1,307,92,399,76.94,138,169,81,8,0,0,16,39.02,0,0,15,2,0,0,0,0,0,2,0,58,49.15,4,22.22,62,45.59,1027,18,15,17,162,13,javier-guerra,809,Valencia,valencia
2023,914819,Chris Ramos,3,3,9,39.13,22,8,10,4,13.64,0,0,1,3,0,1,0,2,0,2,0,0,6.95,12,4,16,0,11,1,1,101,65,166,60.84,39,63,33,5,1,16.67,2,40,0,0,12,1,0,0,0,0,0,1,0,36,36,56,46.28,92,41.63,915,16,25,18,135,12,chris-ramos,352,Cádiz,cadiz
2023,989113,Rodrigo Riquelme,2,1,11,52.38,10,6,1,3,20,0,0,0,2,0,0,2,0,0,3,0,0,6.95,6,0,2,0,4,2,1,115,20,135,85.19,44,74,37,3,3,21.43,1,33.33,0,0,5,3,0,0,0,0,0,1,0,27,62.79,0,0,27,56.25,382,10,0,2,59,8,rodrigo-riquelme,1642,Atlético Madrid,atletico-madrid
2023,914765,Gonzalo Villar,1,1,10,71.43,5,3,2,0,20,0,0,1,1,0,0,0,1,0,0,0,0,6.95,13,2,11,0,9,2,3,266,62,328,81.1,144,123,47,4,1,12.5,16,64,0,0,10,3,0,0,0,0,0,3,0,45,57.69,11,73.33,56,60.22,590,22,13,7,85,12,gonzalo-villar,496,Granada,granada
2023,964466,Saúl Coco,1,0,0,0,8,3,4,1,12.5,0,0,0,0,1,0,0,1,0,0,0,33.33,6.95,13,6,37,0,5,0,0,354,43,397,89.17,240,114,17,1,0,0,17,54.84,0,0,7,1,0,0,0,0,0,2,0,19,54.29,16,57.14,35,55.56,666,6,8,3,52,10,saul-coco,226,Las Palmas,las-palmas
2023,984624,Yéremy Pino,0,1,7,53.85,8,3,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,6.95,20,5,2,0,7,0,0,119,24,143,83.22,45,77,51,5,3,42.86,6,60,0,0,5,1,0,0,0,0,0,4,0,35,45.45,7,41.18,42,44.68,434,8,22,9,62,6,yeremy-pino,2624,Villarreal,villarreal
2023,142622,Antonio Rüdiger,0,0,1,100,7,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6.95,9,4,38,0,3,2,0,559,75,634,88.17,379,182,46,4,2,50,23,38.33,0,0,8,0,0,0,0,0,0,5,0,11,36.67,25,69.44,36,54.55,1030,1,15,1,80,12,antonio-rudiger,15689,Real Madrid,real-madrid
2023,850035,Luiz Felipe,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,7,4,16,0,1,0,0,151,16,167,90.42,117,34,5,1,0,0,4,44.44,0,0,5,0,0,0,0,0,0,1,0,8,72.73,2,25,10,52.63,360,1,2,0,19,4,luiz-felipe,968,Real Betis,real-betis
2023,997035,Alejandro Balde,0,0,17,60.71,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.95,15,5,14,0,2,1,1,398,56,454,87.67,152,251,129,8,5,22.73,9,47.37,0,0,6,2,0,0,0,0,0,1,0,40,57.97,10,62.5,50,58.82,883,8,4,12,138,11,alejandro-balde,14702,Barcelona,barcelona
