season,player_id,player_name,goals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,clearances,ownGoals,dribbledPast,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,saves,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,player_slug,player_userCount,team_name,team_slug
2020,846470,Youssef En-Nesyri,18,11,15,41.67,78,29,39,10,23.08,0,0,1,18,0,5,8,5,3,25,0,0,6.98,17,8,22,0,17,6,0,257,120,377,68.17,113,145,73,15,1,7.69,6,46.15,0,0,21,3,0,0,0,0,0,2,0,67,45.27,96,54.24,163,50.15,2312,35,26,23,248,38,youssef-en-nesyri,12967,Sevilla,sevilla
2020,123223,Willian José,3,1,2,40,14,9,4,1,21.43,1,0,0,3,0,0,1,2,0,3,0,0,6.97,3,0,6,0,2,2,1,176,54,230,76.52,63,114,61,8,1,16.67,22,78.57,0,0,9,0,0,0,0,0,0,0,0,15,48.39,14,43.75,29,46.03,693,10,3,8,85,13,willian-jose,1375,Real Sociedad,real-sociedad
2020,851671,João Félix,7,4,30,50,39,16,15,8,17.95,2,1,1,6,1,1,0,6,2,5,50,0,6.97,8,5,2,0,13,8,5,560,107,667,83.96,151,410,238,21,1,9.09,27,77.14,0,0,12,2,0,0,0,0,0,6,0,86,48.59,21,40.38,107,46.72,1570,48,16,34,235,31,joao-felix,58372,Atlético Madrid,atletico-madrid
2020,805245,Maximiliano Gómez,7,6,15,60,54,25,14,15,12.96,0,0,4,7,0,1,2,4,2,32,0,0,6.97,11,2,33,0,11,1,1,361,188,549,65.76,109,254,130,13,2,15.38,25,62.5,0,0,28,9,0,0,0,0,0,6,1,94,51.37,117,52.7,211,52.1,2697,70,53,21,291,31,maximiliano-gomez,1567,Valencia,valencia
2020,353130,Mario Hermoso,1,1,9,81.82,18,5,10,3,5.56,0,0,0,1,0,1,0,0,0,3,0,0,6.97,55,36,63,1,24,0,1,1492,279,1771,84.25,800,694,227,10,2,25,95,48.72,0,0,15,2,0,0,0,0,0,5,0,93,60.78,34,46.58,127,56.19,2583,30,30,9,353,31,mario-hermoso,1773,Atlético Madrid,atletico-madrid
2020,294377,Sergio Herrera,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,0,3,47,0,2,1,0,532,537,1069,49.77,185,347,115,1,0,0,411,43.54,89,33,35,5,18,31,30,26,0,2,0,9,81.82,13,86.67,22,84.62,2957,10,1,0,548,33,sergio-herrera,345,Osasuna,osasuna
2020,33381,Papu Gómez,3,0,12,52.17,18,10,4,4,16.67,0,0,1,0,3,0,2,1,0,2,0,0,6.96,9,7,3,0,10,1,1,490,61,551,88.93,169,331,168,17,10,31.25,29,74.36,0,0,6,0,0,0,0,0,0,0,0,43,45.74,4,33.33,47,44.34,916,22,15,16,128,18,papu-gomez,6553,Sevilla,sevilla
2020,859773,Óscar Mingueza,2,0,8,80,12,6,5,1,16.67,0,0,0,2,0,1,0,1,0,1,0,0,6.96,52,20,44,0,23,2,2,1481,114,1595,92.85,772,712,258,8,3,20,39,48.15,0,0,16,4,0,0,0,0,0,4,0,76,60.32,14,38.89,90,55.56,1902,16,20,7,157,27,oscar-mingueza,2786,Barcelona,barcelona
2020,88528,Florian Lejeune,1,1,10,76.92,23,6,13,4,4.35,0,0,0,1,0,0,0,1,2,2,0,0,6.96,43,51,145,0,14,1,1,1127,336,1463,77.03,796,331,87,7,0,0,153,45.67,0,0,47,6,0,0,0,0,0,10,0,69,58.97,97,64.24,166,61.94,3015,17,33,2,365,34,florian-lejeune,546,Deportivo Alavés,deportivo-alaves
2020,361004,Marco Asensio,5,1,29,74.36,39,11,14,14,12.82,0,0,0,4,1,0,3,2,3,6,0,0,6.96,12,11,8,0,21,3,2,758,133,891,85.07,209,569,341,33,20,20.62,30,78.95,0,0,16,1,0,0,0,0,0,1,0,69,53.91,10,58.82,79,54.48,1880,28,6,23,282,35,marco-asensio,18695,Real Madrid,real-madrid
2020,785468,Aritz Elustondo,1,0,4,50,5,1,2,2,20,0,0,0,1,0,1,0,0,0,1,0,0,6.96,30,15,61,1,4,0,0,1045,178,1223,85.45,667,379,116,3,1,20,75,49.67,0,0,14,1,0,0,0,0,0,5,0,57,67.06,66,64.08,123,65.43,1885,27,22,2,203,23,aritz-elustondo,325,Real Sociedad,real-sociedad
2020,88859,Sergio Escudero,1,0,2,50,6,1,4,1,16.67,0,0,0,0,1,0,1,0,0,1,0,0,6.96,12,9,6,0,6,0,0,290,38,328,88.41,149,148,52,6,7,33.33,12,57.14,0,0,3,0,0,0,0,0,0,3,0,21,53.85,8,53.33,29,53.7,567,7,8,2,72,9,sergio-escudero,235,Sevilla,sevilla
2020,188407,Sandro Ramírez,5,0,20,45.45,30,18,8,4,16.67,0,0,0,3,2,0,1,4,2,12,0,0,6.96,13,10,1,0,7,0,1,241,59,300,80.33,99,145,79,10,3,15,18,78.26,0,0,13,1,0,0,0,0,0,2,0,84,56.38,9,25.71,93,50.54,1293,51,18,18,169,20,sandro-ramirez,528,Huesca,huesca
2020,856123,Emerson Royal,1,1,24,51.06,11,3,4,4,9.09,0,0,1,1,0,1,0,0,1,3,0,0,6.95,91,61,87,1,35,5,4,1243,286,1529,81.29,518,747,409,33,22,24.44,41,34.75,0,0,37,2,0,0,0,0,0,9,1,186,55.86,60,63.16,246,57.48,2992,73,57,34,520,34,emerson-royal,3579,Real Betis,real-betis
2020,48751,Mario Gaspar,0,1,11,57.89,16,3,10,3,0,0,0,1,0,0,0,0,0,1,0,0,0,6.95,55,30,42,0,19,4,2,729,155,884,82.47,360,379,194,12,10,27.03,36,44.44,0,0,18,3,0,0,0,0,0,3,1,76,60.8,34,48.57,110,56.41,1851,10,20,4,238,24,mario-gaspar,153,Villarreal,villarreal
2020,155702,Lucas Ocampos,5,11,67,58.26,69,21,33,15,7.25,5,4,1,5,0,0,0,5,2,5,80,0,6.95,36,19,27,0,24,8,4,683,200,883,77.35,194,495,323,33,6,11.76,26,49.06,0,0,23,2,0,0,0,0,0,3,0,179,54.91,31,46.27,210,53.44,2646,76,34,46,434,34,lucas-ocampos,4292,Sevilla,sevilla
2020,119159,Philippe Coutinho,2,5,11,73.33,28,10,11,7,7.14,0,0,0,2,0,0,0,2,2,1,0,0,6.95,8,2,1,0,6,1,2,432,53,485,89.07,74,363,216,7,5,20.83,8,50,0,0,7,0,0,0,0,0,0,0,0,32,56.14,2,20,34,50.75,655,13,9,7,97,12,philippe-coutinho,51984,Barcelona,barcelona
2020,811629,Luis Milla,1,1,20,76.92,10,3,6,1,10,0,0,0,0,1,0,0,1,0,0,0,0,6.95,22,24,15,0,22,6,1,404,98,502,80.48,190,226,94,17,12,34.29,37,51.39,0,0,19,3,0,0,0,0,0,1,0,62,52.99,14,51.85,76,52.78,1257,20,16,12,156,16,luis-milla,505,Granada,granada
2020,826679,Álvaro Tejero,0,0,1,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,1,3,6,0,2,0,0,54,12,66,81.82,22,35,16,3,3,23.08,6,75,0,0,2,0,0,0,0,0,0,1,0,2,33.33,1,25,3,30,109,0,1,0,25,2,alvaro-tejero,154,Eibar,eibar
2020,855832,Antonio Blanco,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,7,3,5,0,4,1,0,156,11,167,93.41,68,89,34,2,1,50,4,66.67,0,0,0,0,0,0,0,0,0,0,0,9,45,0,0,9,36,218,2,6,1,15,4,antonio-blanco,1878,Real Madrid,real-madrid
2020,280979,Gonçalo Guedes,5,2,66,68.04,51,15,19,17,9.8,0,0,0,3,2,0,2,3,1,4,0,0,6.95,18,8,4,0,35,6,5,554,185,739,74.97,161,405,276,34,12,25,38,58.46,0,0,26,9,0,0,0,0,0,3,1,152,52.6,8,30.77,160,50.79,2297,68,29,50,371,31,goncalo-guedes,3595,Valencia,valencia
2020,35219,Daniel Wass,4,1,9,52.94,38,12,17,9,10.53,1,1,0,3,1,1,0,3,2,7,100,11.11,6.94,52,47,63,0,33,2,1,1126,319,1445,77.92,529,607,304,39,10,14.93,70,42.94,0,0,34,12,0,0,0,0,0,8,0,93,52.84,60,51.72,153,52.4,2989,33,36,13,438,35,daniel-wass,863,Valencia,valencia
2020,962890,Ilaix Moriba,1,0,17,89.47,13,3,7,3,7.69,0,0,0,0,1,0,1,0,1,0,0,0,6.94,14,5,4,0,5,1,2,338,31,369,91.6,104,234,113,7,0,0,6,85.71,0,0,3,3,0,0,0,0,0,1,0,50,61.73,13,56.52,63,60.58,538,19,16,9,57,14,ilaix-moriba,4694,Barcelona,barcelona
2020,84844,Neto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,6,0,1,0,0,175,29,204,85.78,168,7,0,0,0,0,25,48.08,18,5,6,0,3,4,4,1,0,0,0,0,0,0,0,0,0,630,0,0,2,33,7,neto,2739,Barcelona,barcelona
2020,792073,Ferland Mendy,1,0,44,73.33,12,2,8,2,8.33,0,0,0,1,0,0,0,1,0,5,0,0,6.93,26,26,24,0,12,0,0,1143,123,1266,90.28,474,674,365,18,5,14.29,48,75,0,0,15,1,0,0,0,0,0,3,0,109,59.24,10,41.67,119,57.21,2207,39,22,25,256,26,ferland-mendy,9643,Real Madrid,real-madrid
2020,337671,Nabil Fekir,5,6,85,72.65,86,28,31,27,5.81,3,1,3,4,1,0,3,2,1,13,33.33,11.11,6.93,45,8,0,0,36,7,5,1003,173,1176,85.29,221,816,532,52,34,29.57,33,64.71,0,0,34,3,0,0,0,0,0,5,1,223,49.56,26,29.89,249,46.37,2633,93,79,83,460,33,nabil-fekir,4922,Real Betis,real-betis
2020,187481,David Ferreiro,2,0,44,68.75,26,12,5,9,7.69,0,0,0,2,0,0,1,1,0,15,0,0,6.93,25,25,9,0,41,5,4,624,199,823,75.82,188,503,270,73,67,27.35,51,49.51,0,0,29,5,0,0,0,0,0,5,0,106,42.57,10,31.25,116,41.28,2543,38,52,36,494,37,david-ferreiro,56,Huesca,huesca
2020,892521,Unai Núñez,1,2,6,75,12,5,6,1,8.33,0,0,0,1,0,1,0,0,0,1,0,0,6.93,23,32,105,0,5,1,1,983,201,1184,83.02,661,322,81,6,0,0,124,55.36,0,0,20,3,0,0,0,0,0,6,0,35,53.03,66,58.93,101,56.74,2112,11,22,8,222,25,unai-nunez,548,Athletic Club,athletic-club
2020,578560,Marcos Acuña,1,1,41,67.21,18,2,9,7,5.56,0,0,0,1,0,1,0,0,0,2,0,0,6.93,62,23,24,0,18,5,2,1211,228,1439,84.16,657,586,284,32,32,26.89,98,50.78,0,0,25,3,0,0,0,0,0,5,0,132,54.32,23,41.07,155,51.84,2331,32,45,29,448,30,marcos-acuna,7066,Sevilla,sevilla
2020,31517,Ángel Montoro,1,0,4,66.67,15,2,9,4,6.67,1,1,0,1,0,0,0,1,0,1,100,0,6.93,15,22,18,0,12,5,1,491,150,641,76.6,205,307,178,22,21,27.27,79,57.25,0,0,19,2,0,0,0,0,0,7,0,39,46.43,8,36.36,47,44.34,1369,20,23,8,239,22,angel-montoro,100,Granada,granada
2020,316152,Ángel Correa,9,9,53,58.89,52,23,18,11,17.31,0,0,0,8,1,0,3,6,2,13,0,0,6.93,38,22,12,0,30,11,8,684,171,855,80,214,476,302,38,6,17.14,18,48.65,0,0,14,0,0,0,0,0,0,3,0,120,43.01,11,24.44,131,40.43,2410,30,37,57,386,38,angel-correa,8139,Atlético Madrid,atletico-madrid
2020,917087,Kang-in Lee,0,0,38,84.44,25,7,9,9,0,0,0,0,0,0,0,0,0,1,2,0,0,6.93,15,2,0,0,28,2,4,430,69,499,86.17,144,292,180,22,6,15.38,42,71.19,0,0,15,2,0,0,0,0,0,1,0,94,55.62,5,14.71,99,48.77,1271,42,14,27,167,24,kang-in-lee,7636,Valencia,valencia
2020,333595,Lucas Olaza,1,0,12,48,22,5,14,3,4.55,0,0,1,1,0,1,0,0,1,3,0,0,6.93,45,39,59,1,16,9,3,1017,296,1313,77.46,553,493,216,29,29,21.97,60,38.46,0,0,39,5,0,0,0,0,0,8,0,89,59.33,42,50,131,55.98,2876,32,27,10,489,32,lucas-olaza,383,Real Valladolid,real-valladolid
2020,69404,Nacho Fernández,1,1,6,60,11,3,8,0,9.09,0,0,0,1,0,0,0,1,0,2,0,0,6.93,27,40,55,0,23,0,0,1085,114,1199,90.49,681,408,158,4,4,19.05,68,61.26,0,0,13,1,0,0,0,0,0,8,0,58,46.4,31,49.21,89,47.34,2000,25,38,5,155,24,nacho-fernandez,8729,Real Madrid,real-madrid
2020,965832,Dani Cárdenas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,0,3,8,0,1,0,0,158,63,221,71.49,142,16,6,0,0,0,44,42.72,28,7,11,0,3,6,6,2,0,1,0,0,0,3,100,3,75,720,0,0,0,66,8,dani-cardenas,152,Levante UD,levante-ud
2020,1749,Joaquín,2,0,20,68.97,10,5,1,4,20,0,0,0,2,0,1,1,0,0,2,0,0,6.92,9,17,8,0,8,4,5,573,102,675,84.89,138,453,291,32,18,27.27,12,46.15,0,0,17,1,0,0,0,0,0,2,0,41,49.4,13,39.39,54,46.55,1300,12,10,15,209,27,joaquin,1016,Real Betis,real-betis
2020,13249,Claudio Bravo,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92,0,0,18,0,1,0,0,342,223,565,60.53,264,78,23,3,0,0,133,37.78,52,12,24,1,7,3,3,10,0,3,0,3,75,4,100,7,87.5,1800,0,0,0,226,20,claudio-bravo,3206,Real Betis,real-betis
2020,41218,Aleix Vidal,0,0,4,44.44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92,9,12,6,0,7,1,1,370,59,429,86.25,154,218,112,6,2,12.5,30,58.82,0,0,1,0,0,0,0,0,0,2,0,27,61.36,14,60.87,41,61.19,590,14,5,1,96,12,aleix-vidal,609,Sevilla,sevilla
2020,306498,Santi Mina,12,10,10,40,45,22,19,4,26.67,1,1,3,10,2,3,0,9,2,11,100,0,6.92,31,6,16,0,31,4,3,432,168,600,72,158,275,137,15,1,11.11,12,57.14,0,0,39,3,0,0,0,0,0,4,0,100,42.55,103,47.47,203,44.91,2426,62,63,30,298,34,santi-mina,733,Celta Vigo,celta-vigo
2020,588566,Unai López,3,0,15,68.18,25,10,6,9,12,0,0,0,2,1,0,0,3,0,1,0,20,6.92,27,18,7,1,19,2,0,841,140,981,85.73,366,482,246,18,7,21.21,102,66.23,0,0,15,3,0,0,0,0,0,7,0,62,51.24,7,29.17,69,47.59,1422,20,21,14,215,26,unai-lopez,263,Athletic Club,athletic-club
2020,822519,Éder Militão,1,1,2,100,12,3,7,2,8.33,0,0,0,1,0,1,0,0,0,0,0,0,6.91,20,19,40,0,6,0,0,705,73,778,90.62,508,198,53,0,1,50,66,62.26,0,0,7,0,0,0,0,0,0,3,1,34,62.96,31,68.89,65,65.66,1134,12,15,1,89,14,eder-militao,17893,Real Madrid,real-madrid
2020,27838,Álvaro Negredo,8,7,29,74.36,48,21,24,3,16.67,0,0,0,8,0,3,3,2,2,7,0,0,6.9,11,3,19,0,6,7,4,321,239,560,57.32,127,194,115,20,0,0,21,48.84,0,0,37,4,0,0,0,0,0,3,1,73,59.35,130,48.51,203,51.92,2215,37,21,21,354,35,alvaro-negredo,512,Cádiz,cadiz
2020,138383,Denis Suárez,0,1,36,62.07,16,3,9,4,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9,64,22,14,0,73,11,9,1606,296,1902,84.44,672,967,457,47,33,27.73,72,57.6,0,0,44,7,0,0,0,0,0,10,0,138,45.85,15,55.56,153,46.65,2863,40,45,25,497,35,denis-suarez,1573,Celta Vigo,celta-vigo
2020,27583,Eden Hazard,3,2,14,63.64,10,5,4,1,30,0,0,0,2,1,0,3,0,0,3,0,0,6.9,3,3,0,0,3,1,2,296,39,335,88.36,66,231,145,6,1,33.33,8,100,0,0,4,0,0,0,0,0,0,0,0,36,61.02,2,22.22,38,55.88,532,19,2,10,76,14,eden-hazard,74210,Real Madrid,real-madrid
2020,385888,Mauro Arambarri,3,0,36,64.29,46,9,26,11,6.52,0,0,0,1,2,0,0,3,2,1,0,0,6.9,64,42,24,0,57,2,0,704,258,962,73.18,242,495,218,21,33,26.83,94,52.51,0,0,32,3,0,0,0,0,0,10,0,172,51.96,55,49.55,227,51.36,2989,73,58,31,454,34,mauro-arambarri,711,Getafe,getafe
2020,21212,Diego Costa,2,0,1,100,5,3,1,1,40,1,1,1,2,0,1,0,1,0,5,100,0,6.9,1,0,2,0,2,1,0,56,16,72,77.78,16,41,28,4,1,50,2,66.67,0,0,0,0,0,0,0,0,0,1,0,5,26.32,9,37.5,14,32.56,207,3,7,6,30,7,diego-costa,5781,Atlético Madrid,atletico-madrid
2020,964179,Vicente Esquerdo,0,0,2,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,7,8,1,0,2,0,0,79,15,94,84.04,39,41,18,2,1,33.33,5,62.5,0,0,3,2,0,0,0,0,0,1,0,9,52.94,0,0,9,45,233,0,3,1,25,4,vicente-esquerdo,23,Valencia,valencia
2020,368922,Aarón Escandell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1,0,8,0,0,0,0,65,80,145,44.83,33,32,19,0,0,0,40,33.33,16,5,8,0,2,3,3,2,0,1,0,1,100,1,100,2,100,450,0,0,0,81,5,aaron-escandell,124,Granada,granada
2020,125625,Sergi Gómez,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,4,6,32,0,0,0,0,507,36,543,93.37,411,96,10,1,0,0,32,66.67,0,0,6,0,0,0,0,0,0,2,0,5,71.43,20,45.45,25,49.02,722,1,1,1,38,9,sergi-gomez,207,Sevilla,sevilla
2020,949707,Juan Iglesias,0,0,5,50,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9,27,17,14,0,8,0,0,86,66,152,56.58,31,59,24,4,4,22.22,6,13.64,0,0,7,1,0,0,0,0,0,2,0,48,59.26,10,50,58,57.43,614,16,15,5,122,10,juan-iglesias,158,Getafe,getafe
2020,592012,Álex Berenguer,8,2,35,47.95,48,15,19,14,16.67,0,0,1,8,0,1,4,3,0,18,0,0,6.9,47,18,19,0,42,5,4,567,186,753,75.3,133,458,292,38,24,16.33,11,28.95,0,0,19,4,0,0,0,0,0,4,0,127,43.79,24,36.36,151,42.42,2294,46,48,39,458,35,alex-berenguer,748,Athletic Club,athletic-club
2020,116607,Fidel,6,2,51,57.95,18,8,6,4,33.33,3,2,0,5,1,0,5,1,2,5,66.67,0,6.9,46,16,13,0,39,6,3,760,217,977,77.79,377,431,199,47,48,29.09,54,60.67,0,0,29,2,0,0,0,0,0,8,0,139,49.29,10,30.3,149,47.3,2401,42,30,40,494,30,fidel,250,Elche,elche
2020,811557,Édgar Badía,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1,0,28,0,2,0,0,724,281,1005,72.04,570,154,24,0,0,0,260,49.06,95,34,41,5,11,12,12,7,0,0,0,4,66.67,6,75,10,71.43,2700,3,0,0,286,30,edgar-badia,321,Elche,elche
2020,235386,Jaume Doménech,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1,0,31,0,1,0,0,510,276,786,64.89,347,163,28,0,0,0,262,49.06,90,32,32,10,15,7,7,6,0,1,0,2,66.67,4,100,6,85.71,2520,0,0,0,283,28,jaume-domenech,188,Valencia,valencia
2020,114155,Rubén Rochina,0,0,30,76.92,35,7,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,38,22,6,0,23,2,1,594,192,786,75.57,259,350,191,16,15,26.32,85,52.47,0,0,14,2,0,0,0,0,0,5,0,99,48.77,16,55.17,115,49.57,1418,31,39,34,323,25,ruben-rochina,136,Levante UD,levante-ud
2020,807648,Yeray Álvarez,1,0,11,91.67,10,1,4,5,10,0,0,0,1,0,1,0,0,0,1,0,0,6.9,19,53,72,0,12,1,0,902,193,1095,82.37,631,273,81,6,2,40,108,53.47,0,0,21,5,0,0,0,0,0,6,0,44,55.7,59,56.73,103,56.28,1949,15,20,2,212,23,yeray-alvarez,668,Athletic Club,athletic-club
2020,350170,Munir El Haddadi,4,2,13,59.09,31,12,12,7,12.9,0,0,0,4,0,1,3,0,1,7,0,0,6.9,12,5,6,0,10,2,2,267,57,324,82.41,88,184,98,11,5,29.41,11,52.38,0,0,2,0,0,0,0,0,0,2,0,52,46.43,9,37.5,61,44.85,848,28,22,21,120,24,munir-el-haddadi,3490,Sevilla,sevilla
2020,344129,José Luis Morales,13,6,31,42.47,58,27,20,11,22.41,1,0,0,13,0,0,3,10,0,18,0,0,6.89,18,11,9,0,28,6,3,466,158,624,74.68,154,331,198,34,19,20,31,63.27,0,0,36,6,0,0,0,0,0,3,0,67,35.26,13,37.14,80,35.56,2453,18,17,38,377,38,jose-luis-morales,1029,Levante UD,levante-ud
2020,123977,Nolito,7,8,30,54.55,55,23,15,17,12.73,0,0,0,7,0,0,1,6,1,10,0,0,6.89,70,22,18,0,60,8,5,708,230,938,75.48,274,443,270,35,9,19.15,43,51.19,0,0,34,4,0,0,0,0,0,7,0,139,45.87,13,26,152,43.06,2626,41,49,31,387,36,nolito,396,Celta Vigo,celta-vigo
2020,41165,Dimitrios Siovas,2,2,9,90,29,8,20,1,6.9,0,0,0,2,0,2,0,0,3,1,0,0,6.89,46,62,120,0,10,0,0,1502,350,1852,81.1,1167,336,102,6,1,14.29,107,36.9,0,0,41,8,0,0,0,0,0,5,0,63,57.27,121,65.76,184,62.59,3072,9,40,2,383,36,dimitrios-siovas,214,Huesca,huesca
2020,852412,Álvaro Fernández,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,1,2,15,0,2,0,0,504,190,694,72.62,436,68,26,1,0,0,148,44.44,65,27,28,4,8,6,5,11,0,0,0,2,50,7,100,9,81.82,1980,3,0,0,201,22,alvaro-fernandez,155,Huesca,huesca
2020,212074,Roger Martí,12,5,14,73.68,46,23,17,6,26.09,4,2,0,12,0,0,1,11,0,14,50,0,6.89,11,4,6,0,17,4,4,354,148,502,70.52,125,232,152,18,3,25,16,59.26,0,0,34,5,0,0,0,0,0,4,0,50,36.5,20,31.25,70,34.83,2213,25,43,26,252,33,roger-marti,443,Levante UD,levante-ud
2020,204790,Héctor Herrera,0,0,4,66.67,7,1,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,6.89,12,14,7,0,6,1,1,590,65,655,90.08,303,287,117,6,0,0,37,74,0,0,4,0,0,0,0,0,0,2,0,22,52.38,15,50,37,51.39,688,6,9,4,83,16,hector-herrera,2159,Atlético Madrid,atletico-madrid
2020,253415,Rubén Duarte,1,0,5,38.46,14,2,10,2,7.14,0,0,0,1,0,0,0,0,0,0,0,0,6.89,55,66,59,0,29,5,1,710,284,994,71.43,346,399,162,29,35,31.82,83,38.07,0,0,37,6,0,0,0,0,0,5,1,98,53.55,46,62.16,144,56.03,2549,39,41,9,443,31,ruben-duarte,290,Deportivo Alavés,deportivo-alaves
2020,825754,Rafa Mir,13,16,15,55.56,120,46,58,16,10.83,3,2,1,10,3,4,1,8,2,36,66.67,0,6.89,15,15,23,0,15,1,1,243,180,423,57.45,83,163,88,9,3,14.29,8,33.33,0,0,36,9,0,0,0,0,0,2,0,48,32.21,105,46.26,153,40.69,2884,20,62,19,331,38,rafa-mir,1501,Huesca,huesca
2020,992587,Pedri,3,6,29,70.73,25,9,9,7,12,0,0,1,3,0,1,2,0,1,0,0,0,6.89,44,33,4,0,54,5,3,1484,209,1693,87.66,385,1102,667,39,3,27.27,61,68.54,0,0,21,5,0,0,0,0,0,2,0,115,50,5,35.71,120,49.18,2428,42,17,34,332,37,pedri,53378,Barcelona,barcelona
2020,825750,Javier Ontiveros,2,0,35,57.38,36,10,18,8,5.56,1,1,0,2,0,0,0,2,0,0,100,0,6.89,21,9,5,0,17,3,1,339,89,428,79.21,116,233,136,18,10,31.25,17,50,0,0,15,3,0,0,0,0,0,5,0,88,52.07,8,34.78,96,50,914,32,27,13,174,20,javier-ontiveros,203,Huesca,huesca
2020,32690,Vicente Iborra,0,0,4,80,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,18,14,23,0,16,0,0,539,59,598,90.13,302,237,71,2,0,0,36,75,0,0,3,2,0,0,0,0,0,4,0,30,46.88,20,55.56,50,50,928,8,15,4,71,13,vicente-iborra,361,Villarreal,villarreal
2020,352376,Renato Tapia,0,2,28,73.68,17,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,93,53,68,0,51,1,1,1289,298,1587,81.22,744,545,199,9,0,0,115,50.66,0,0,36,5,0,0,0,0,0,11,0,167,53.87,65,51.59,232,53.21,2710,47,63,24,367,32,renato-tapia,2066,Celta Vigo,celta-vigo
2020,150910,Gonzalo Verdú,0,1,11,91.67,11,4,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6.88,34,52,109,0,12,3,2,1333,250,1583,84.21,1013,321,71,6,1,33.33,137,44.19,0,0,43,5,0,0,0,0,0,11,0,80,64.52,63,58.88,143,61.9,2945,40,31,4,272,33,gonzalo-verdu,103,Elche,elche
2020,591136,David García,1,3,2,100,13,2,11,0,7.69,0,0,0,1,0,1,0,0,0,1,0,0,6.88,26,59,170,1,11,1,0,985,385,1370,71.9,612,373,112,5,0,0,138,45.1,0,0,38,3,0,0,0,0,0,8,0,48,45.28,162,73.64,210,64.42,3150,23,45,4,401,35,david-garcia,616,Osasuna,osasuna
2020,788216,Pablo Maffeo,1,0,30,71.43,11,5,3,3,9.09,0,0,0,1,0,0,1,0,0,2,0,0,6.88,26,35,21,0,14,6,4,557,218,775,71.87,304,275,127,17,22,21.57,39,31.97,0,0,29,4,0,0,0,0,0,4,0,98,63.64,41,64.06,139,63.76,1977,43,12,20,413,25,pablo-maffeo,736,Huesca,huesca
2020,877262,Edu Expósito,0,2,41,73.21,43,9,22,12,0,2,0,0,0,0,0,0,0,0,0,0,0,6.87,51,22,11,0,46,4,3,825,240,1065,77.46,248,601,334,43,24,28.57,74,52.86,0,0,32,1,0,0,0,0,0,4,0,117,48.75,35,50.72,152,49.19,2459,27,29,34,407,31,edu-exposito,249,Eibar,eibar
2020,84531,Yuri Berchiche,1,1,17,48.57,16,6,6,4,6.25,0,0,1,1,0,0,1,0,0,1,0,0,6.87,24,11,25,0,14,2,3,707,146,853,82.88,321,404,199,17,18,23.68,48,65.75,0,0,16,3,0,0,0,0,0,3,0,71,54.2,24,66.67,95,56.89,1683,30,17,13,280,23,yuri-berchiche,723,Athletic Club,athletic-club
