Full Name,Value,Date
Sávio,7144000,21 sept 2023
Sávio,7301000,22 sept 2023
Sávio,7446000,23 sept 2023
Sávio,7626000,24 sept 2023
Sávio,7807000,25 sept 2023
Sávio,7995000,26 sept 2023
Sávio,8183000,27 sept 2023
Sávio,8377000,28 sept 2023
Sávio,8575000,29 sept 2023
Sávio,8771000,30 sept 2023
Sávio,8975000,1 oct 2023
Sávio,9172000,2 oct 2023
Sávio,9376000,3 oct 2023
Sávio,9594000,4 oct 2023
Sávio,9806000,5 oct 2023
Sávio,10029000,6 oct 2023
Sávio,10109000,7 oct 2023
Sávio,10190000,8 oct 2023
Sávio,10273000,9 oct 2023
Sávio,10373000,10 oct 2023
Sávio,10473000,11 oct 2023
Sávio,10567000,12 oct 2023
Sávio,10659000,13 oct 2023
Sávio,10744000,14 oct 2023
Sávio,10828000,15 oct 2023
Sávio,10913000,16 oct 2023
Sávio,10988000,17 oct 2023
Sávio,11058000,18 oct 2023
Sávio,11144000,19 oct 2023
Sávio,11222000,20 oct 2023
ÁlvaroGarcía,3839000,20 oct 2022
ÁlvaroGarcía,3759000,21 oct 2022
ÁlvaroGarcía,3713000,22 oct 2022
ÁlvaroGarcía,3819000,23 oct 2022
ÁlvaroGarcía,3948000,24 oct 2022
ÁlvaroGarcía,4075000,25 oct 2022
ÁlvaroGarcía,4214000,26 oct 2022
ÁlvaroGarcía,4355000,27 oct 2022
ÁlvaroGarcía,4498000,28 oct 2022
ÁlvaroGarcía,4614000,29 oct 2022
ÁlvaroGarcía,4809000,30 oct 2022
ÁlvaroGarcía,5021000,31 oct 2022
ÁlvaroGarcía,5125000,1 nov 2022
ÁlvaroGarcía,5233000,2 nov 2022
ÁlvaroGarcía,5341000,3 nov 2022
ÁlvaroGarcía,5446000,4 nov 2022
ÁlvaroGarcía,5539000,5 nov 2022
ÁlvaroGarcía,5635000,6 nov 2022
ÁlvaroGarcía,5734000,7 nov 2022
ÁlvaroGarcía,5846000,8 nov 2022
ÁlvaroGarcía,5982000,9 nov 2022
ÁlvaroGarcía,6118000,10 nov 2022
ÁlvaroGarcía,6187000,11 nov 2022
ÁlvaroGarcía,6256000,12 nov 2022
ÁlvaroGarcía,6325000,13 nov 2022
ÁlvaroGarcía,6393000,14 nov 2022
ÁlvaroGarcía,6462000,15 nov 2022
ÁlvaroGarcía,6531000,16 nov 2022
ÁlvaroGarcía,6600000,17 nov 2022
ÁlvaroGarcía,6669000,18 nov 2022
ÁlvaroGarcía,6737000,19 nov 2022
ÁlvaroGarcía,6807000,20 nov 2022
ÁlvaroGarcía,6878000,21 nov 2022
ÁlvaroGarcía,6946000,22 nov 2022
ÁlvaroGarcía,7013000,23 nov 2022
ÁlvaroGarcía,7085000,24 nov 2022
ÁlvaroGarcía,7156000,25 nov 2022
ÁlvaroGarcía,7227000,26 nov 2022
ÁlvaroGarcía,7297000,27 nov 2022
ÁlvaroGarcía,7367000,28 nov 2022
ÁlvaroGarcía,7475000,29 nov 2022
ÁlvaroGarcía,7585000,30 nov 2022
ÁlvaroGarcía,7695000,1 dic 2022
ÁlvaroGarcía,7806000,2 dic 2022
ÁlvaroGarcía,7922000,3 dic 2022
ÁlvaroGarcía,8039000,4 dic 2022
ÁlvaroGarcía,8156000,5 dic 2022
ÁlvaroGarcía,8255000,6 dic 2022
ÁlvaroGarcía,8367000,7 dic 2022
ÁlvaroGarcía,8486000,8 dic 2022
ÁlvaroGarcía,8608000,9 dic 2022
ÁlvaroGarcía,8730000,10 dic 2022
ÁlvaroGarcía,8839000,11 dic 2022
ÁlvaroGarcía,8958000,12 dic 2022
ÁlvaroGarcía,9080000,13 dic 2022
ÁlvaroGarcía,9205000,14 dic 2022
ÁlvaroGarcía,9382000,15 dic 2022
ÁlvaroGarcía,9572000,16 dic 2022
ÁlvaroGarcía,9734000,17 dic 2022
ÁlvaroGarcía,9918000,18 dic 2022
ÁlvaroGarcía,10087000,19 dic 2022
ÁlvaroGarcía,10151000,20 dic 2022
ÁlvaroGarcía,10218000,21 dic 2022
ÁlvaroGarcía,10278000,22 dic 2022
ÁlvaroGarcía,10338000,23 dic 2022
ÁlvaroGarcía,10400000,24 dic 2022
ÁlvaroGarcía,10462000,25 dic 2022
ÁlvaroGarcía,10530000,26 dic 2022
ÁlvaroGarcía,10595000,27 dic 2022
ÁlvaroGarcía,10666000,28 dic 2022
ÁlvaroGarcía,10722000,29 dic 2022
ÁlvaroGarcía,10693000,30 dic 2022
ÁlvaroGarcía,10644000,31 dic 2022
ÁlvaroGarcía,10579000,1 ene 2023
ÁlvaroGarcía,10569000,2 ene 2023
ÁlvaroGarcía,10570000,3 ene 2023
ÁlvaroGarcía,10600000,4 ene 2023
ÁlvaroGarcía,10614000,5 ene 2023
ÁlvaroGarcía,10617000,6 ene 2023
ÁlvaroGarcía,10586000,7 ene 2023
ÁlvaroGarcía,10522000,8 ene 2023
ÁlvaroGarcía,10535000,9 ene 2023
ÁlvaroGarcía,10569000,10 ene 2023
ÁlvaroGarcía,10634000,11 ene 2023
ÁlvaroGarcía,10697000,12 ene 2023
ÁlvaroGarcía,10755000,13 ene 2023
ÁlvaroGarcía,10756000,14 ene 2023
ÁlvaroGarcía,10814000,15 ene 2023
ÁlvaroGarcía,10870000,16 ene 2023
ÁlvaroGarcía,10930000,17 ene 2023
ÁlvaroGarcía,11010000,18 ene 2023
ÁlvaroGarcía,11087000,19 ene 2023
ÁlvaroGarcía,11155000,20 ene 2023
ÁlvaroGarcía,11171000,21 ene 2023
ÁlvaroGarcía,11177000,22 ene 2023
ÁlvaroGarcía,11144000,23 ene 2023
ÁlvaroGarcía,11125000,24 ene 2023
ÁlvaroGarcía,11124000,25 ene 2023
ÁlvaroGarcía,11143000,26 ene 2023
ÁlvaroGarcía,11179000,27 ene 2023
ÁlvaroGarcía,11184000,28 ene 2023
ÁlvaroGarcía,11182000,29 ene 2023
ÁlvaroGarcía,11148000,30 ene 2023
ÁlvaroGarcía,11077000,31 ene 2023
ÁlvaroGarcía,10991000,1 feb 2023
ÁlvaroGarcía,10901000,2 feb 2023
ÁlvaroGarcía,10784000,3 feb 2023
ÁlvaroGarcía,10707000,4 feb 2023
ÁlvaroGarcía,10627000,5 feb 2023
ÁlvaroGarcía,10551000,6 feb 2023
ÁlvaroGarcía,10584000,7 feb 2023
ÁlvaroGarcía,10672000,8 feb 2023
ÁlvaroGarcía,10753000,9 feb 2023
ÁlvaroGarcía,10827000,10 feb 2023
ÁlvaroGarcía,10841000,11 feb 2023
ÁlvaroGarcía,10858000,12 feb 2023
ÁlvaroGarcía,10902000,13 feb 2023
ÁlvaroGarcía,10969000,14 feb 2023
ÁlvaroGarcía,11018000,15 feb 2023
ÁlvaroGarcía,11065000,16 feb 2023
ÁlvaroGarcía,11124000,17 feb 2023
ÁlvaroGarcía,11147000,18 feb 2023
ÁlvaroGarcía,11170000,19 feb 2023
ÁlvaroGarcía,11202000,20 feb 2023
ÁlvaroGarcía,11263000,21 feb 2023
ÁlvaroGarcía,11337000,22 feb 2023
ÁlvaroGarcía,11405000,23 feb 2023
ÁlvaroGarcía,11472000,24 feb 2023
ÁlvaroGarcía,11493000,25 feb 2023
ÁlvaroGarcía,11502000,26 feb 2023
ÁlvaroGarcía,11488000,27 feb 2023
ÁlvaroGarcía,11484000,28 feb 2023
ÁlvaroGarcía,11516000,1 mar 2023
ÁlvaroGarcía,11568000,2 mar 2023
ÁlvaroGarcía,11594000,3 mar 2023
ÁlvaroGarcía,11532000,4 mar 2023
ÁlvaroGarcía,11481000,5 mar 2023
ÁlvaroGarcía,11456000,6 mar 2023
ÁlvaroGarcía,11458000,7 mar 2023
ÁlvaroGarcía,11516000,8 mar 2023
ÁlvaroGarcía,11577000,9 mar 2023
ÁlvaroGarcía,11614000,10 mar 2023
ÁlvaroGarcía,11597000,11 mar 2023
ÁlvaroGarcía,11545000,12 mar 2023
ÁlvaroGarcía,11479000,13 mar 2023
ÁlvaroGarcía,11427000,14 mar 2023
ÁlvaroGarcía,11393000,15 mar 2023
ÁlvaroGarcía,11381000,16 mar 2023
ÁlvaroGarcía,11374000,17 mar 2023
ÁlvaroGarcía,11289000,18 mar 2023
ÁlvaroGarcía,11263000,19 mar 2023
ÁlvaroGarcía,11262000,20 mar 2023
ÁlvaroGarcía,11299000,21 mar 2023
ÁlvaroGarcía,11344000,22 mar 2023
ÁlvaroGarcía,11400000,23 mar 2023
ÁlvaroGarcía,11444000,24 mar 2023
ÁlvaroGarcía,11473000,25 mar 2023
ÁlvaroGarcía,11503000,26 mar 2023
ÁlvaroGarcía,11534000,27 mar 2023
ÁlvaroGarcía,11560000,28 mar 2023
ÁlvaroGarcía,11584000,29 mar 2023
ÁlvaroGarcía,11634000,30 mar 2023
ÁlvaroGarcía,11700000,31 mar 2023
ÁlvaroGarcía,11673000,1 abr 2023
ÁlvaroGarcía,11620000,2 abr 2023
ÁlvaroGarcía,11601000,3 abr 2023
ÁlvaroGarcía,11602000,4 abr 2023
ÁlvaroGarcía,11617000,5 abr 2023
ÁlvaroGarcía,11585000,6 abr 2023
ÁlvaroGarcía,11530000,7 abr 2023
ÁlvaroGarcía,11488000,8 abr 2023
ÁlvaroGarcía,11495000,9 abr 2023
ÁlvaroGarcía,11516000,10 abr 2023
ÁlvaroGarcía,11513000,11 abr 2023
ÁlvaroGarcía,11521000,12 abr 2023
ÁlvaroGarcía,11557000,13 abr 2023
ÁlvaroGarcía,11604000,14 abr 2023
ÁlvaroGarcía,11539000,15 abr 2023
ÁlvaroGarcía,11441000,16 abr 2023
ÁlvaroGarcía,11357000,17 abr 2023
ÁlvaroGarcía,11244000,18 abr 2023
ÁlvaroGarcía,11155000,19 abr 2023
ÁlvaroGarcía,11068000,20 abr 2023
ÁlvaroGarcía,10975000,21 abr 2023
ÁlvaroGarcía,10887000,22 abr 2023
ÁlvaroGarcía,10815000,23 abr 2023
ÁlvaroGarcía,10740000,24 abr 2023
ÁlvaroGarcía,10697000,25 abr 2023
ÁlvaroGarcía,10649000,26 abr 2023
ÁlvaroGarcía,10679000,27 abr 2023
ÁlvaroGarcía,10748000,28 abr 2023
ÁlvaroGarcía,10799000,29 abr 2023
ÁlvaroGarcía,10844000,30 abr 2023
ÁlvaroGarcía,10891000,1 may 2023
ÁlvaroGarcía,10942000,2 may 2023
ÁlvaroGarcía,10984000,3 may 2023
ÁlvaroGarcía,11035000,4 may 2023
ÁlvaroGarcía,11100000,5 may 2023
ÁlvaroGarcía,11194000,6 may 2023
ÁlvaroGarcía,11280000,7 may 2023
ÁlvaroGarcía,11371000,8 may 2023
ÁlvaroGarcía,11463000,9 may 2023
ÁlvaroGarcía,11555000,10 may 2023
ÁlvaroGarcía,11650000,11 may 2023
ÁlvaroGarcía,11745000,12 may 2023
ÁlvaroGarcía,11808000,13 may 2023
ÁlvaroGarcía,11879000,14 may 2023
ÁlvaroGarcía,11952000,15 may 2023
ÁlvaroGarcía,12039000,16 may 2023
ÁlvaroGarcía,12142000,17 may 2023
ÁlvaroGarcía,12249000,18 may 2023
ÁlvaroGarcía,12249000,19 may 2023
ÁlvaroGarcía,12327000,20 may 2023
ÁlvaroGarcía,12418000,21 may 2023
ÁlvaroGarcía,12523000,22 may 2023
ÁlvaroGarcía,12640000,23 may 2023
ÁlvaroGarcía,12746000,24 may 2023
ÁlvaroGarcía,12859000,25 may 2023
ÁlvaroGarcía,12976000,26 may 2023
ÁlvaroGarcía,13100000,27 may 2023
ÁlvaroGarcía,13149000,28 may 2023
ÁlvaroGarcía,13212000,29 may 2023
ÁlvaroGarcía,13341000,30 may 2023
ÁlvaroGarcía,13477000,31 may 2023
ÁlvaroGarcía,13618000,1 jun 2023
ÁlvaroGarcía,13765000,2 jun 2023
ÁlvaroGarcía,13917000,3 jun 2023
ÁlvaroGarcía,14071000,4 jun 2023
ÁlvaroGarcía,14103000,5 jun 2023
ÁlvaroGarcía,14071000,6 jun 2023
ÁlvaroGarcía,14042000,7 jun 2023
ÁlvaroGarcía,14015000,8 jun 2023
ÁlvaroGarcía,13969000,9 jun 2023
ÁlvaroGarcía,13882000,10 jun 2023
ÁlvaroGarcía,13824000,11 jun 2023
ÁlvaroGarcía,13781000,12 jun 2023
ÁlvaroGarcía,13733000,13 jun 2023
ÁlvaroGarcía,13647000,14 jun 2023
ÁlvaroGarcía,13562000,15 jun 2023
ÁlvaroGarcía,13515000,16 jun 2023
ÁlvaroGarcía,13447000,17 jun 2023
ÁlvaroGarcía,13397000,18 jun 2023
ÁlvaroGarcía,13313000,19 jun 2023
ÁlvaroGarcía,13254000,20 jun 2023
ÁlvaroGarcía,13190000,21 jun 2023
ÁlvaroGarcía,13149000,22 jun 2023
ÁlvaroGarcía,13085000,23 jun 2023
ÁlvaroGarcía,13058000,24 jun 2023
ÁlvaroGarcía,12976000,25 jun 2023
ÁlvaroGarcía,12935000,26 jun 2023
ÁlvaroGarcía,12895000,27 jun 2023
ÁlvaroGarcía,12863000,28 jun 2023
ÁlvaroGarcía,12806000,29 jun 2023
ÁlvaroGarcía,12765000,30 jun 2023
ÁlvaroGarcía,12714000,1 jul 2023
ÁlvaroGarcía,12671000,2 jul 2023
ÁlvaroGarcía,12627000,3 jul 2023
ÁlvaroGarcía,12598000,4 jul 2023
ÁlvaroGarcía,12567000,5 jul 2023
ÁlvaroGarcía,12533000,6 jul 2023
ÁlvaroGarcía,12481000,7 jul 2023
ÁlvaroGarcía,12430000,8 jul 2023
ÁlvaroGarcía,12374000,9 jul 2023
ÁlvaroGarcía,12322000,10 jul 2023
ÁlvaroGarcía,12322000,12 jul 2023
ÁlvaroGarcía,12306000,13 jul 2023
ÁlvaroGarcía,12261000,14 jul 2023
ÁlvaroGarcía,12210000,15 jul 2023
ÁlvaroGarcía,12162000,16 jul 2023
ÁlvaroGarcía,12103000,17 jul 2023
ÁlvaroGarcía,12044000,18 jul 2023
ÁlvaroGarcía,11995000,19 jul 2023
ÁlvaroGarcía,11956000,20 jul 2023
ÁlvaroGarcía,11912000,21 jul 2023
ÁlvaroGarcía,11876000,22 jul 2023
ÁlvaroGarcía,11832000,23 jul 2023
ÁlvaroGarcía,11798000,24 jul 2023
ÁlvaroGarcía,11775000,25 jul 2023
ÁlvaroGarcía,11747000,26 jul 2023
ÁlvaroGarcía,11705000,27 jul 2023
ÁlvaroGarcía,11649000,28 jul 2023
ÁlvaroGarcía,11591000,29 jul 2023
ÁlvaroGarcía,11546000,30 jul 2023
ÁlvaroGarcía,11494000,31 jul 2023
ÁlvaroGarcía,11443000,1 ago 2023
ÁlvaroGarcía,11405000,2 ago 2023
ÁlvaroGarcía,11371000,3 ago 2023
ÁlvaroGarcía,11337000,4 ago 2023
ÁlvaroGarcía,11312000,5 ago 2023
ÁlvaroGarcía,11283000,6 ago 2023
ÁlvaroGarcía,11256000,7 ago 2023
ÁlvaroGarcía,11225000,8 ago 2023
ÁlvaroGarcía,11191000,9 ago 2023
ÁlvaroGarcía,11157000,10 ago 2023
ÁlvaroGarcía,11114000,11 ago 2023
ÁlvaroGarcía,11057000,12 ago 2023
ÁlvaroGarcía,10977000,13 ago 2023
ÁlvaroGarcía,10890000,14 ago 2023
ÁlvaroGarcía,10807000,15 ago 2023
ÁlvaroGarcía,10754000,16 ago 2023
ÁlvaroGarcía,10682000,17 ago 2023
ÁlvaroGarcía,10614000,18 ago 2023
ÁlvaroGarcía,10550000,19 ago 2023
ÁlvaroGarcía,10466000,20 ago 2023
ÁlvaroGarcía,10384000,21 ago 2023
ÁlvaroGarcía,10345000,22 ago 2023
ÁlvaroGarcía,10357000,23 ago 2023
ÁlvaroGarcía,10377000,24 ago 2023
ÁlvaroGarcía,10390000,25 ago 2023
ÁlvaroGarcía,10403000,26 ago 2023
ÁlvaroGarcía,10427000,27 ago 2023
ÁlvaroGarcía,10441000,28 ago 2023
ÁlvaroGarcía,10441000,29 ago 2023
ÁlvaroGarcía,10426000,30 ago 2023
ÁlvaroGarcía,10389000,31 ago 2023
ÁlvaroGarcía,10338000,1 sept 2023
ÁlvaroGarcía,10290000,2 sept 2023
ÁlvaroGarcía,10235000,3 sept 2023
ÁlvaroGarcía,10162000,4 sept 2023
ÁlvaroGarcía,10093000,5 sept 2023
ÁlvaroGarcía,10030000,6 sept 2023
ÁlvaroGarcía,9957000,7 sept 2023
ÁlvaroGarcía,9900000,8 sept 2023
ÁlvaroGarcía,9836000,9 sept 2023
ÁlvaroGarcía,9760000,10 sept 2023
ÁlvaroGarcía,9666000,11 sept 2023
ÁlvaroGarcía,9574000,12 sept 2023
ÁlvaroGarcía,9476000,13 sept 2023
ÁlvaroGarcía,9400000,14 sept 2023
ÁlvaroGarcía,9323000,15 sept 2023
ÁlvaroGarcía,9332000,16 sept 2023
ÁlvaroGarcía,9429000,17 sept 2023
ÁlvaroGarcía,9546000,18 sept 2023
ÁlvaroGarcía,9668000,19 sept 2023
ÁlvaroGarcía,9809000,20 sept 2023
ÁlvaroGarcía,9945000,21 sept 2023
ÁlvaroGarcía,10057000,22 sept 2023
ÁlvaroGarcía,10056000,23 sept 2023
ÁlvaroGarcía,10033000,24 sept 2023
ÁlvaroGarcía,9989000,25 sept 2023
ÁlvaroGarcía,10059000,26 sept 2023
ÁlvaroGarcía,10053000,27 sept 2023
ÁlvaroGarcía,10020000,28 sept 2023
ÁlvaroGarcía,9984000,29 sept 2023
ÁlvaroGarcía,10011000,30 sept 2023
ÁlvaroGarcía,10054000,1 oct 2023
ÁlvaroGarcía,10082000,2 oct 2023
ÁlvaroGarcía,10109000,3 oct 2023
ÁlvaroGarcía,10153000,4 oct 2023
ÁlvaroGarcía,10179000,5 oct 2023
ÁlvaroGarcía,10204000,6 oct 2023
ÁlvaroGarcía,10210000,7 oct 2023
ÁlvaroGarcía,10264000,8 oct 2023
ÁlvaroGarcía,10336000,9 oct 2023
ÁlvaroGarcía,10422000,10 oct 2023
ÁlvaroGarcía,10505000,11 oct 2023
ÁlvaroGarcía,10583000,12 oct 2023
ÁlvaroGarcía,10657000,13 oct 2023
ÁlvaroGarcía,10721000,14 oct 2023
ÁlvaroGarcía,10784000,15 oct 2023
ÁlvaroGarcía,10845000,16 oct 2023
ÁlvaroGarcía,10898000,17 oct 2023
ÁlvaroGarcía,10952000,18 oct 2023
ÁlvaroGarcía,11002000,19 oct 2023
ÁlvaroGarcía,11047000,20 oct 2023
ÁlvaroValles,750000,16 jun 2023
ÁlvaroValles,753000,17 jun 2023
ÁlvaroValles,739000,18 jun 2023
ÁlvaroValles,721000,19 jun 2023
ÁlvaroValles,714000,20 jun 2023
ÁlvaroValles,699000,21 jun 2023
ÁlvaroValles,686000,22 jun 2023
ÁlvaroValles,669000,23 jun 2023
ÁlvaroValles,657000,24 jun 2023
ÁlvaroValles,644000,25 jun 2023
ÁlvaroValles,627000,26 jun 2023
ÁlvaroValles,603000,27 jun 2023
ÁlvaroValles,590000,28 jun 2023
ÁlvaroValles,561000,29 jun 2023
ÁlvaroValles,557000,30 jun 2023
ÁlvaroValles,563000,1 jul 2023
ÁlvaroValles,578000,2 jul 2023
ÁlvaroValles,596000,3 jul 2023
ÁlvaroValles,612000,4 jul 2023
ÁlvaroValles,632000,5 jul 2023
ÁlvaroValles,652000,6 jul 2023
ÁlvaroValles,676000,7 jul 2023
ÁlvaroValles,696000,8 jul 2023
ÁlvaroValles,722000,9 jul 2023
ÁlvaroValles,747000,10 jul 2023
ÁlvaroValles,747000,12 jul 2023
ÁlvaroValles,772000,13 jul 2023
ÁlvaroValles,816000,14 jul 2023
ÁlvaroValles,866000,15 jul 2023
ÁlvaroValles,919000,16 jul 2023
ÁlvaroValles,976000,17 jul 2023
ÁlvaroValles,1035000,18 jul 2023
ÁlvaroValles,1064000,19 jul 2023
ÁlvaroValles,1093000,20 jul 2023
ÁlvaroValles,1124000,21 jul 2023
ÁlvaroValles,1158000,22 jul 2023
ÁlvaroValles,1193000,23 jul 2023
ÁlvaroValles,1228000,24 jul 2023
ÁlvaroValles,1266000,25 jul 2023
ÁlvaroValles,1305000,26 jul 2023
ÁlvaroValles,1344000,27 jul 2023
ÁlvaroValles,1397000,28 jul 2023
ÁlvaroValles,1453000,29 jul 2023
ÁlvaroValles,1511000,30 jul 2023
ÁlvaroValles,1571000,31 jul 2023
ÁlvaroValles,1632000,1 ago 2023
ÁlvaroValles,1699000,2 ago 2023
ÁlvaroValles,1771000,3 ago 2023
ÁlvaroValles,1845000,4 ago 2023
ÁlvaroValles,1917000,5 ago 2023
ÁlvaroValles,1997000,6 ago 2023
ÁlvaroValles,2081000,7 ago 2023
ÁlvaroValles,2168000,8 ago 2023
ÁlvaroValles,2261000,9 ago 2023
ÁlvaroValles,2360000,10 ago 2023
ÁlvaroValles,2460000,11 ago 2023
ÁlvaroValles,2545000,12 ago 2023
ÁlvaroValles,2639000,13 ago 2023
ÁlvaroValles,2736000,14 ago 2023
ÁlvaroValles,2835000,15 ago 2023
ÁlvaroValles,2949000,16 ago 2023
ÁlvaroValles,3067000,17 ago 2023
ÁlvaroValles,3189000,18 ago 2023
ÁlvaroValles,3298000,19 ago 2023
ÁlvaroValles,3435000,20 ago 2023
ÁlvaroValles,3578000,21 ago 2023
ÁlvaroValles,3728000,22 ago 2023
ÁlvaroValles,3893000,23 ago 2023
ÁlvaroValles,4057000,24 ago 2023
ÁlvaroValles,4223000,25 ago 2023
ÁlvaroValles,4386000,26 ago 2023
ÁlvaroValles,4569000,27 ago 2023
ÁlvaroValles,4759000,28 ago 2023
ÁlvaroValles,4958000,29 ago 2023
ÁlvaroValles,5175000,30 ago 2023
ÁlvaroValles,5276000,31 ago 2023
ÁlvaroValles,5371000,1 sept 2023
ÁlvaroValles,5432000,2 sept 2023
ÁlvaroValles,5489000,3 sept 2023
ÁlvaroValles,5582000,4 sept 2023
ÁlvaroValles,5697000,5 sept 2023
ÁlvaroValles,5804000,6 sept 2023
ÁlvaroValles,5917000,7 sept 2023
ÁlvaroValles,6034000,8 sept 2023
ÁlvaroValles,6144000,9 sept 2023
ÁlvaroValles,6257000,10 sept 2023
ÁlvaroValles,6363000,11 sept 2023
ÁlvaroValles,6471000,12 sept 2023
ÁlvaroValles,6576000,13 sept 2023
ÁlvaroValles,6672000,14 sept 2023
ÁlvaroValles,6755000,15 sept 2023
ÁlvaroValles,6855000,16 sept 2023
ÁlvaroValles,6955000,17 sept 2023
ÁlvaroValles,7093000,18 sept 2023
ÁlvaroValles,7234000,19 sept 2023
ÁlvaroValles,7388000,20 sept 2023
ÁlvaroValles,7535000,21 sept 2023
ÁlvaroValles,7669000,22 sept 2023
ÁlvaroValles,7781000,23 sept 2023
ÁlvaroValles,7916000,24 sept 2023
ÁlvaroValles,8057000,25 sept 2023
ÁlvaroValles,8211000,26 sept 2023
ÁlvaroValles,8352000,27 sept 2023
ÁlvaroValles,8535000,28 sept 2023
ÁlvaroValles,8715000,29 sept 2023
ÁlvaroValles,8870000,30 sept 2023
ÁlvaroValles,9054000,1 oct 2023
ÁlvaroValles,9232000,2 oct 2023
ÁlvaroValles,9418000,3 oct 2023
ÁlvaroValles,9618000,4 oct 2023
ÁlvaroValles,9799000,5 oct 2023
ÁlvaroValles,9982000,6 oct 2023
ÁlvaroValles,10150000,7 oct 2023
ÁlvaroValles,10210000,8 oct 2023
ÁlvaroValles,10283000,9 oct 2023
ÁlvaroValles,10366000,10 oct 2023
ÁlvaroValles,10444000,11 oct 2023
ÁlvaroValles,10518000,12 oct 2023
ÁlvaroValles,10586000,13 oct 2023
ÁlvaroValles,10650000,14 oct 2023
ÁlvaroValles,10711000,15 oct 2023
ÁlvaroValles,10758000,16 oct 2023
ÁlvaroValles,10799000,17 oct 2023
ÁlvaroValles,10835000,18 oct 2023
ÁlvaroValles,10867000,19 oct 2023
ÁlvaroValles,10902000,20 oct 2023
AlexRemiro,6873000,20 oct 2022
AlexRemiro,6940000,21 oct 2022
AlexRemiro,6987000,22 oct 2022
AlexRemiro,7010000,23 oct 2022
AlexRemiro,7053000,24 oct 2022
AlexRemiro,7077000,25 oct 2022
AlexRemiro,7126000,26 oct 2022
AlexRemiro,7165000,27 oct 2022
AlexRemiro,7196000,28 oct 2022
AlexRemiro,7177000,29 oct 2022
AlexRemiro,7157000,30 oct 2022
AlexRemiro,7100000,31 oct 2022
AlexRemiro,7044000,1 nov 2022
AlexRemiro,7025000,2 nov 2022
AlexRemiro,7016000,3 nov 2022
AlexRemiro,7003000,4 nov 2022
AlexRemiro,6915000,5 nov 2022
AlexRemiro,6817000,6 nov 2022
AlexRemiro,6701000,7 nov 2022
AlexRemiro,6593000,8 nov 2022
AlexRemiro,6505000,9 nov 2022
AlexRemiro,6412000,10 nov 2022
AlexRemiro,6370000,11 nov 2022
AlexRemiro,6319000,12 nov 2022
AlexRemiro,6262000,13 nov 2022
AlexRemiro,6216000,14 nov 2022
AlexRemiro,6174000,15 nov 2022
AlexRemiro,6131000,16 nov 2022
AlexRemiro,6088000,17 nov 2022
AlexRemiro,6038000,18 nov 2022
AlexRemiro,5990000,19 nov 2022
AlexRemiro,5935000,20 nov 2022
AlexRemiro,5884000,21 nov 2022
AlexRemiro,5841000,22 nov 2022
AlexRemiro,5784000,23 nov 2022
AlexRemiro,5727000,24 nov 2022
AlexRemiro,5678000,25 nov 2022
AlexRemiro,5628000,26 nov 2022
AlexRemiro,5568000,27 nov 2022
AlexRemiro,5529000,28 nov 2022
AlexRemiro,5457000,29 nov 2022
AlexRemiro,5396000,30 nov 2022
AlexRemiro,5326000,1 dic 2022
AlexRemiro,5251000,2 dic 2022
AlexRemiro,5190000,3 dic 2022
AlexRemiro,5126000,4 dic 2022
AlexRemiro,5054000,5 dic 2022
AlexRemiro,4985000,6 dic 2022
AlexRemiro,4859000,7 dic 2022
AlexRemiro,4734000,8 dic 2022
AlexRemiro,4625000,9 dic 2022
AlexRemiro,4511000,10 dic 2022
AlexRemiro,4436000,11 dic 2022
AlexRemiro,4355000,12 dic 2022
AlexRemiro,4261000,13 dic 2022
AlexRemiro,4217000,14 dic 2022
AlexRemiro,4109000,15 dic 2022
AlexRemiro,3992000,16 dic 2022
AlexRemiro,3925000,17 dic 2022
AlexRemiro,3845000,18 dic 2022
AlexRemiro,3796000,19 dic 2022
AlexRemiro,3751000,20 dic 2022
AlexRemiro,3723000,21 dic 2022
AlexRemiro,3680000,22 dic 2022
AlexRemiro,3643000,23 dic 2022
AlexRemiro,3614000,24 dic 2022
AlexRemiro,3562000,25 dic 2022
AlexRemiro,3468000,26 dic 2022
AlexRemiro,3402000,27 dic 2022
AlexRemiro,3356000,28 dic 2022
AlexRemiro,3295000,29 dic 2022
AlexRemiro,3227000,30 dic 2022
AlexRemiro,3157000,31 dic 2022
AlexRemiro,3158000,1 ene 2023
AlexRemiro,3244000,2 ene 2023
AlexRemiro,3342000,3 ene 2023
AlexRemiro,3441000,4 ene 2023
AlexRemiro,3537000,5 ene 2023
AlexRemiro,3657000,6 ene 2023
AlexRemiro,3763000,7 ene 2023
AlexRemiro,3882000,8 ene 2023
AlexRemiro,4014000,9 ene 2023
AlexRemiro,4144000,10 ene 2023
AlexRemiro,4287000,11 ene 2023
AlexRemiro,4440000,12 ene 2023
AlexRemiro,4584000,13 ene 2023
AlexRemiro,4676000,14 ene 2023
AlexRemiro,4779000,15 ene 2023
AlexRemiro,4868000,16 ene 2023
AlexRemiro,4953000,17 ene 2023
AlexRemiro,5043000,18 ene 2023
AlexRemiro,5075000,19 ene 2023
AlexRemiro,5071000,20 ene 2023
AlexRemiro,5003000,21 ene 2023
AlexRemiro,4991000,22 ene 2023
AlexRemiro,5063000,23 ene 2023
AlexRemiro,5112000,24 ene 2023
AlexRemiro,5170000,25 ene 2023
AlexRemiro,5217000,26 ene 2023
AlexRemiro,5245000,27 ene 2023
